"About the data: Exported on Aug 27, 2020. Criteria: Text - '""2019-nCoV"" OR ""COVID-19"" OR “SARS-CoV-2” OR ""HCoV-2019"" OR ""hcov"" OR ""NCOVID-19"" OR  ""severe acute respiratory syndrome coronavirus 2"" OR ""severe acute respiratory syndrome corona virus 2"" OR ((""coro...' in full data; Publication Year is 2020; Research Organization is University of Michigan–Flint or University of Michigan–Dearborn or University of Michigan or Michigan Medicine or VA Ann Arbor Healthcare System. For more information, please see https://app.dimensions.ai/datasources. © 2020 Digital Science &amp; Research Solutions Inc. All rights reserved. Parts of this work may also be protected by copyright of content providers and other third parties, which together with all rights of Digital Science, user agrees not to violate. Redistribution / external use of this work (or parts thereof) is prohibited without prior written approval. Please contact info@dimensions.ai for further information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Source title,Anthology title,MeSH terms,Publication Date,PubYear,Volume,Issue,Pagination,Open Access,Publication Type,Authors,Corresponding Author,Authors Affiliations,Research Organizations - standardized,GRID IDs,Country of Research organization,Funder,Times cited,Recent citations,RCR,FCR,Altmetric,Source Linkout,Dimensions URL,FOR (ANZSRC) Categories,Sustainable Development Goals
5,pub.1129695384,10.1097/ju.0000000000001303,32716679,,Kidney Stone Care and the COVID-19 Pandemic: Challenges and Opportunities.,The Journal of Urology,,,2020-07-27,2020,,,101097ju0000000000001303,All OA; Gold,Article,"Hiller, Spencer C; Dauw, Casey A; Ghani, Khurshid R",,"Hiller, Spencer C (University of Michigan); Dauw, Casey A (University of Michigan); Ghani, Khurshid R (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,,https://www.auajournals.org/doi/pdf/10.1097/JU.0000000000001303,https://app.dimensions.ai/details/publication/pub.1129695384,11 Medical and Health Sciences; 1103 Clinical Sciences,
105,pub.1129660012,10.1080/15548627.2020.1796014,32713288,,"Chloroquine in fighting COVID-19: good, bad, or both?",Autophagy,,,2020-07-25,2020,,,1-3,Closed,Article,"Tang, Daolin; Li, Jingbo; Zhang, Ruoxi; Kang, Rui; Klionsky, Daniel J",,"Tang, Daolin (Third Affiliated Hospital of Guangzhou Medical University; The University of Texas Southwestern Medical Center); Li, Jingbo (The University of Texas Southwestern Medical Center); Zhang, Ruoxi (The University of Texas Southwestern Medical Center); Kang, Rui (The University of Texas Southwestern Medical Center); Klionsky, Daniel J (University of Michigan)",The University of Texas Southwestern Medical Center; Third Affiliated Hospital of Guangzhou Medical University; University of Michigan,grid.267313.2; grid.417009.b; grid.214458.e,United States; China; United States,,0,0,,,,,https://app.dimensions.ai/details/publication/pub.1129660012,0601 Biochemistry and Cell Biology; 06 Biological Sciences,
0,pub.1129012650,10.1111/ajt.16178,32627325,,Ten years of donor‐derived disease: A report of the disease transmission advisory committee,American Journal of Transplantation,,,2020-07-25,2020,,,,Closed,Article,"Kaul, Daniel R.; Vece, Gabe; Blumberg, Emily; La Hoz, Ricardo M.; Ison, Michael G.; Green, Michael; Pruett, Timothy; Nalesnik, Michael A.; Tlusty, Susan M.; Wilk, Amber R.; Wolfe, Cameron R.; Michaels, Marian G.",,"Kaul, Daniel R. (University of Michigan); Vece, Gabe (); Blumberg, Emily (University of Pennsylvania); La Hoz, Ricardo M. (The University of Texas Southwestern Medical Center); Ison, Michael G. (Northwestern University); Green, Michael (University of Pittsburgh); Pruett, Timothy (University of Minnesota); Nalesnik, Michael A. (University of Pittsburgh Medical Center); Tlusty, Susan M. (); Wilk, Amber R. (); Wolfe, Cameron R. (Duke University); Michaels, Marian G. (University of Pittsburgh)",The University of Texas Southwestern Medical Center; University of Michigan; University of Minnesota; University of Pittsburgh Medical Center; Northwestern University; University of Pittsburgh; University of Pennsylvania; Duke University,grid.267313.2; grid.214458.e; grid.17635.36; grid.412689.0; grid.16753.36; grid.21925.3d; grid.25879.31; grid.26009.3d,United States; United States; United States; United States; United States; United States; United States; United States,,0,0,,,20,,https://app.dimensions.ai/details/publication/pub.1129012650,1117 Public Health and Health Services; 11 Medical and Health Sciences,
38,pub.1128229514,10.2967/jnumed.120.251355,32499280,PMC7262226,"Guidance and best practices for reestablishment of non-emergent care in nuclear cardiology laboratories during the coronavirus disease 2019 (COVID-19) pandemic: An information statement from ASNC, IAEA, and SNMMI",Journal of Nuclear Medicine,,"Betacoronavirus; Cardiology; Coronavirus Infections; Health Personnel; Humans; Nuclear Medicine; Pandemics; Pneumonia, Viral; Practice Guidelines as Topic",2020-07-24,2020,61,6,jnumed.120.251355,All OA; Gold,Article,"Skali, Hicham; Murthy, Venkatesh L.; Paez, Diana; Choi, Elisa M.; Keng, Felix Y.J.; Iain, McGhie A.; Al-Mallah, Mouaz; Campisi, Roxana; Bateman, Timothy M.; Carrio, Ignasi; Beanlands, Rob; Calnon, Dennis A.; Dilsizian, Vasken; Dondi, Maurizio; Gimelli, Alessia; Pagnanelli, Robert; Polk, Donna M.; Soman, Prem; Einstein, Andrew J.; Dorbala, Sharmila; Thompson, Randall C.",,"Skali, Hicham (); Murthy, Venkatesh L. (University of Michigan); Paez, Diana (International Atomic Energy Agency); Choi, Elisa M. (); Keng, Felix Y.J. (National Heart Centre Singapore); Iain, McGhie A. (); Al-Mallah, Mouaz (Houston Methodist); Campisi, Roxana (); Bateman, Timothy M. (); Carrio, Ignasi (Autonomous University of Barcelona); Beanlands, Rob (University of Ottawa); Calnon, Dennis A. (); Dilsizian, Vasken (); Dondi, Maurizio (International Atomic Energy Agency); Gimelli, Alessia (Fondazione Toscana Gabriele Monasterio); Pagnanelli, Robert (Duke University Health System); Polk, Donna M. (); Soman, Prem (University of Pittsburgh Medical Center); Einstein, Andrew J. (NewYork–Presbyterian Hospital); Dorbala, Sharmila (); Thompson, Randall C. ()",University of Michigan; National Heart Centre Singapore; Houston Methodist; NewYork–Presbyterian Hospital; University of Ottawa; University of Pittsburgh Medical Center; Fondazione Toscana Gabriele Monasterio; Autonomous University of Barcelona; International Atomic Energy Agency; Duke University Health System,grid.214458.e; grid.419385.2; grid.63368.38; grid.413734.6; grid.28046.38; grid.412689.0; grid.452599.6; grid.7080.f; grid.420221.7; grid.412100.6,United States; Singapore; United States; United States; Canada; United States; Italy; Spain; Austria; United States,,2,2,,,,http://jnm.snmjournals.org/content/early/2020/07/23/jnumed.120.251355.full.pdf,https://app.dimensions.ai/details/publication/pub.1128229514,11 Medical and Health Sciences; 1103 Clinical Sciences,
37,pub.1129638361,10.1007/s12350-020-02203-3,32710257,PMC7379750,"Guidance and best practices for reestablishment of non-emergent care in nuclear cardiology laboratories during the coronavirus disease 2019 (COVID-19) pandemic: An information statement from ASNC, IAEA, and SNMMI",Journal of Nuclear Cardiology,,,2020-07-24,2020,,,1-8,All OA; Gold,Article,"Skali, Hicham; Murthy, Venkatesh L.; Paez, Diana; Choi, Elisa M.; Keng, Felix Y. J.; Iain, McGhie A.; Al-Mallah, Mouaz; Campisi, Roxana; Bateman, Timothy M.; Carrio, Ignasi; Beanlands, Rob; Calnon, Dennis A.; Dilsizian, Vasken; Dondi, Maurizio; Gimelli, Alessia; Pagnanelli, Robert; Polk, Donna M.; Soman, Prem; Einstein, Andrew J.; Dorbala, Sharmila; Thompson, Randall C.","Thompson, Randall C. ","Skali, Hicham (); Murthy, Venkatesh L. (University of Michigan); Paez, Diana (International Atomic Energy Agency); Choi, Elisa M. (); Keng, Felix Y. J. (National Heart Centre Singapore); Iain, McGhie A. (); Al-Mallah, Mouaz (Houston Methodist); Campisi, Roxana (); Bateman, Timothy M. (); Carrio, Ignasi (Autonomous University of Barcelona); Beanlands, Rob (University of Ottawa); Calnon, Dennis A. (); Dilsizian, Vasken (University of Maryland, Baltimore); Dondi, Maurizio (International Atomic Energy Agency); Gimelli, Alessia (Fondazione Toscana Gabriele Monasterio); Pagnanelli, Robert (Duke University Health System); Polk, Donna M. (); Soman, Prem (University of Pittsburgh Medical Center); Einstein, Andrew J. (NewYork–Presbyterian Hospital); Dorbala, Sharmila (); Thompson, Randall C. ()","University of Ottawa; National Heart Centre Singapore; Fondazione Toscana Gabriele Monasterio; NewYork–Presbyterian Hospital; Houston Methodist; International Atomic Energy Agency; University of Michigan; University of Pittsburgh Medical Center; University of Maryland, Baltimore; Duke University Health System; Autonomous University of Barcelona",grid.28046.38; grid.419385.2; grid.452599.6; grid.413734.6; grid.63368.38; grid.420221.7; grid.214458.e; grid.412689.0; grid.411024.2; grid.412100.6; grid.7080.f,Canada; Singapore; Italy; United States; United States; Austria; United States; United States; United States; United States; Spain,Siemens (Germany),1,1,,,,https://link.springer.com/content/pdf/10.1007/s12350-020-02203-3.pdf,https://app.dimensions.ai/details/publication/pub.1129638361,1102 Cardiorespiratory Medicine and Haematology; 11 Medical and Health Sciences,
34,pub.1129607328,10.1093/ajhp/zxaa232,32705115,,Insights on developing a field hospital formulary and medication distribution process in preparation for a second surge of COVID-19 cases,American Journal of Health-System Pharmacy,,,2020-07-24,2020,,,zxaa232-,All OA; Gold,Article,"Bazzell, Brian; Wagner, Deb; Durant, Karin M; Callahan, Brian",,"Bazzell, Brian (Michigan Medicine); Wagner, Deb (Michigan Medicine); Durant, Karin M (Michigan Medicine); Callahan, Brian (Michigan Medicine)",Michigan Medicine,grid.412590.b,United States,,0,0,,,4,https://academic.oup.com/ajhp/advance-article-pdf/doi/10.1093/ajhp/zxaa232/33572641/zxaa232.pdf,https://app.dimensions.ai/details/publication/pub.1129607328,1117 Public Health and Health Services; 11 Medical and Health Sciences,
2,pub.1129647260,10.2967/jnumed.120.251355,32709732,,"Guidance and best practices for reestablishment of non-emergent care in nuclear cardiology laboratories during the coronavirus disease 2019 (COVID-19) pandemic: An information statement from ASNC, IAEA, and SNMMI.",Journal of Nuclear Medicine,,,2020-07-24,2020,,,,All OA; Gold,Article,"Skali, Hicham; Murthy, Venkatesh L; Paez, Diana; Choi, Elisa M; Keng, Felix Y J; Iain, McGhie A; Al-Mallah, Mouaz; Campisi, Roxana; Bateman, Timothy M; Carrio, Ignasi; Beanlands, Rob; Calnon, Dennis A; Dilsizian, Vasken; Dondi, Maurizio; Gimelli, Alessia; Pagnanelli, Robert; Polk, Donna M; Soman, Prem; Einstein, Andrew J; Dorbala, Sharmila; Thompson, Randall C",,"Skali, Hicham (); Murthy, Venkatesh L (University of Michigan); Paez, Diana (International Atomic Energy Agency); Choi, Elisa M (); Keng, Felix Y J (National Heart Centre Singapore); Iain, McGhie A (); Al-Mallah, Mouaz (Houston Methodist); Campisi, Roxana (); Bateman, Timothy M (); Carrio, Ignasi (Autonomous University of Barcelona); Beanlands, Rob (University of Ottawa); Calnon, Dennis A (); Dilsizian, Vasken (); Dondi, Maurizio (International Atomic Energy Agency); Gimelli, Alessia (Fondazione Toscana Gabriele Monasterio); Pagnanelli, Robert (Duke University Health System); Polk, Donna M (); Soman, Prem (University of Pittsburgh Medical Center); Einstein, Andrew J (NewYork–Presbyterian Hospital); Dorbala, Sharmila (); Thompson, Randall C ()",University of Michigan; National Heart Centre Singapore; Houston Methodist; NewYork–Presbyterian Hospital; University of Ottawa; University of Pittsburgh Medical Center; Fondazione Toscana Gabriele Monasterio; Autonomous University of Barcelona; International Atomic Energy Agency; Duke University Health System,grid.214458.e; grid.419385.2; grid.63368.38; grid.413734.6; grid.28046.38; grid.412689.0; grid.452599.6; grid.7080.f; grid.420221.7; grid.412100.6,United States; Singapore; United States; United States; Canada; United States; Italy; Spain; Austria; United States,,0,0,,,,http://jnm.snmjournals.org/content/early/2020/07/23/jnumed.120.251355.full.pdf,https://app.dimensions.ai/details/publication/pub.1129647260,11 Medical and Health Sciences; 1103 Clinical Sciences,
1,pub.1129604737,10.1038/s41559-020-1266-7,32710013,,Recreating Wakanda by promoting Black excellence in ecology and evolution,Nature Ecology & Evolution,,,2020-07-24,2020,,,1-3,All OA; Gold,Article,"Schell, Christopher J.; Guy, Cylita; Shelton, Delia S.; Campbell-Staton, Shane C.; Sealey, Briana A.; Lee, Danielle N.; Harris, Nyeema C.","Schell, Christopher J. (University of Washington Tacoma)","Schell, Christopher J. (University of Washington Tacoma); Guy, Cylita (University of Toronto); Shelton, Delia S. (Oregon State University); Campbell-Staton, Shane C. (University of California, Los Angeles; University of California, Los Angeles); Sealey, Briana A. (The University of Texas at Austin); Lee, Danielle N. (Southern Illinois University Edwardsville); Harris, Nyeema C. (University of Michigan)","University of Toronto; University of Washington Tacoma; University of Michigan; The University of Texas at Austin; University of California, Los Angeles; Southern Illinois University Edwardsville; Oregon State University",grid.17063.33; grid.462984.5; grid.214458.e; grid.89336.37; grid.19006.3e; grid.263857.d; grid.4391.f,Canada; United States; United States; United States; United States; United States; United States,,0,0,,,687,https://www.nature.com/articles/s41559-020-1266-7.pdf,https://app.dimensions.ai/details/publication/pub.1129604737,0604 Genetics; 06 Biological Sciences,
0,pub.1128483438,10.1111/acem.14047,32539212,,Differences Between Emergency Department and Urgent Care Users for Low‐acuity Health Needs: A Public Opinion Analysis,Academic Emergency Medicine,,,2020-07-24,2020,,,,Closed,Article,"Scott, Kirstin W.; Findling, Mary G.; Huskamp, Haiden A.; Scott, John W.; Benson, John M.; Kocher, Keith E.; Blendon, Robert J.",,"Scott, Kirstin W. (Harvard University; University of Michigan); Findling, Mary G. (Harvard University); Huskamp, Haiden A. (Harvard University); Scott, John W. (University of Michigan; University of Michigan); Benson, John M. (Harvard University); Kocher, Keith E. (University of Michigan; University of Michigan); Blendon, Robert J. (Harvard University)",University of Michigan; Harvard University,grid.214458.e; grid.38142.3c,United States; United States,Robert Wood Johnson Foundation,0,0,,,1,,https://app.dimensions.ai/details/publication/pub.1128483438,1117 Public Health and Health Services; 11 Medical and Health Sciences; 1103 Clinical Sciences,
32,pub.1128429701,10.1172/jci.insight.140971,32530438,,New (re)Purpose for an old drug: purinergic modulation may extinguish the COVID-19 thrombo-inflammatory firestorm,JCI Insight,,"Adenosine Diphosphate; Adenosine Triphosphate; Betacoronavirus; Coronavirus Infections; Cytokine Release Syndrome; Dipyridamole; Drug Repositioning; Extracellular Traps; Humans; Pandemics; Phosphodiesterase Inhibitors; Pneumonia, Viral; Purinergic Agents; Thrombosis",2020-07-23,2020,5,14,,All OA; Gold,Article,"Kanthi, Yogendra; Knight, Jason S; Zuo, Yu; Pinsky, David J","Kanthi, Yogendra (University of Michigan; National Heart Lung and Blood Institute)","Kanthi, Yogendra (University of Michigan; National Heart Lung and Blood Institute); Knight, Jason S (); Zuo, Yu (); Pinsky, David J (University of Michigan; University of Michigan)",National Heart Lung and Blood Institute; University of Michigan,grid.279885.9; grid.214458.e,United States; United States,National Heart Lung and Blood Institute,2,2,,,67,http://insight.jci.org/articles/view/140971/files/pdf,https://app.dimensions.ai/details/publication/pub.1128429701,,
11,pub.1129604273,10.1126/science.abd2438,32703907,,Global quieting of high-frequency seismic noise due to COVID-19 pandemic lockdown measures,Science,,,2020-07-23,2020,,,eabd2438,All OA; Gold,Article,"Lecocq, Thomas; Hicks, Stephen P.; Van Noten, Koen; van Wijk, Kasper; Koelemeijer, Paula; De Plaen, Raphael S. M.; Massin, Frédérick; Hillers, Gregor; Anthony, Robert E.; Apoloner, Maria-Theresia; Arroyo-Solórzano, Mario; Assink, Jelle D.; Büyükakpınar, Pinar; Cannata, Andrea; Cannavo, Flavio; Carrasco, Sebastian; Caudron, Corentin; Chaves, Esteban J.; Cornwell, David G.; Craig, David; Ouden, Olivier F. C. den; Diaz, Jordi; Donner, Stefanie; Evangelidis, Christos P.; Evers, Läslo; Fauville, Benoit; Fernandez, Gonzalo A.; Giannopoulos, Dimitrios; Gibbons, Steven J.; Girona, Társilo; Grecu, Bogdan; Grunberg, Marc; Hetényi, György; Horleston, Anna; Inza, Adolfo; Irving, Jessica C. E.; Jamalreyhani, Mohammadreza; Kafka, Alan; Koymans, Mathijs R.; Labedz, Celeste R.; Larose, Eric; Lindsey, Nathaniel J.; McKinnon, Mika; Megies, Tobias; Miller, Meghan S.; Minarik, William; Moresi, Louis; Márquez-Ramírez, Víctor H.; Möllhoff, Martin; Nesbitt, Ian M.; Niyogi, Shankho; Ojeda, Javier; Oth, Adrien; Proud, Simon; Pulli, Jay; Retailleau, Lise; Rintamäki, Annukka E.; Satriano, Claudio; Savage, Martha K.; Shani-Kadmiel, Shahar; Sleeman, Reinoud; Sokos, Efthimios; Stammler, Klaus; Stott, Alexander E.; Subedi, Shiba; Sørensen, Mathilde B.; Taira, Taka'aki; Tapia, Mar; Turhan, Fatih; van der Pluijm, Ben; Vanstone, Mark; Vergne, Jerome; Vuorinen, Tommi A. T.; Warren, Tristram; Wassermann, Joachim; Xiao, Han",,"Lecocq, Thomas (Royal Observatory of Belgium); Hicks, Stephen P. (Imperial College London); Van Noten, Koen (Royal Observatory of Belgium); van Wijk, Kasper (University of Auckland); Koelemeijer, Paula (Royal Holloway University of London); De Plaen, Raphael S. M. (National Autonomous University of Mexico); Massin, Frédérick (ETH Zurich); Hillers, Gregor (University of Helsinki); Anthony, Robert E. (); Apoloner, Maria-Theresia (Central Institution for Meteorology and Geodynamics); Arroyo-Solórzano, Mario (University of Costa Rica); Assink, Jelle D. (Royal Netherlands Meteorological Institute); Büyükakpınar, Pinar (Boğaziçi University; Helmholtz Centre Potsdam - GFZ German Research Centre for Geosciences); Cannata, Andrea (University of Catania; National Institute of Geophysics and Volcanology); Cannavo, Flavio (National Institute of Geophysics and Volcanology); Carrasco, Sebastian (University of Cologne); Caudron, Corentin (French National Centre for Scientific Research); Chaves, Esteban J. (); Cornwell, David G. (University of Aberdeen); Craig, David (Dublin Institute For Advanced Studies); Ouden, Olivier F. C. den (Royal Netherlands Meteorological Institute; Delft University of Technology); Diaz, Jordi (Spanish National Research Council); Donner, Stefanie (Federal Institute for Geosciences and Natural Resources); Evangelidis, Christos P. (National Observatory of Athens); Evers, Läslo (Royal Netherlands Meteorological Institute; Delft University of Technology); Fauville, Benoit (); Fernandez, Gonzalo A. (Observatorio San Calixto); Giannopoulos, Dimitrios (); Gibbons, Steven J. (Norwegian Geotechnical Institute); Girona, Társilo (University of Alaska Fairbanks); Grecu, Bogdan (National Institutue of Research and Development for Earth’s Physics); Grunberg, Marc (); Hetényi, György (University of Lausanne); Horleston, Anna (University of Bristol); Inza, Adolfo (Geophysical Institute of Peru); Irving, Jessica C. E. (University of Bristol; Princeton University); Jamalreyhani, Mohammadreza (University of Tehran; Helmholtz Centre Potsdam - GFZ German Research Centre for Geosciences); Kafka, Alan (Boston College); Koymans, Mathijs R. (Royal Netherlands Meteorological Institute; Delft University of Technology); Labedz, Celeste R. (California Institute of Technology); Larose, Eric (French National Centre for Scientific Research); Lindsey, Nathaniel J. (Stanford University); McKinnon, Mika (Search for Extraterrestrial Intelligence; University of British Columbia); Megies, Tobias (Ludwig-Maximilians-Universität in Munich); Miller, Meghan S. (Australian National University); Minarik, William (McGill University); Moresi, Louis (Australian National University); Márquez-Ramírez, Víctor H. (National Autonomous University of Mexico); Möllhoff, Martin (Dublin Institute For Advanced Studies); Nesbitt, Ian M. (); Niyogi, Shankho (University of California, Riverside); Ojeda, Javier (University of Chile); Oth, Adrien (European Center for Geodynamics and Seismology); Proud, Simon (); Pulli, Jay (Raytheon (United States); Boston College); Retailleau, Lise (Institute of Earth Physics of Paris); Rintamäki, Annukka E. (University of Helsinki); Satriano, Claudio (); Savage, Martha K. (Victoria University of Wellington); Shani-Kadmiel, Shahar (Delft University of Technology); Sleeman, Reinoud (Royal Netherlands Meteorological Institute); Sokos, Efthimios (University of Patras); Stammler, Klaus (Federal Institute for Geosciences and Natural Resources); Stott, Alexander E. (Imperial College London); Subedi, Shiba (University of Lausanne); Sørensen, Mathilde B. (University of Bergen); Taira, Taka'aki (University of California, Berkeley); Tapia, Mar (Institute for Catalan Studies); Turhan, Fatih (Boğaziçi University); van der Pluijm, Ben (University of Michigan); Vanstone, Mark (); Vergne, Jerome (French National Centre for Scientific Research); Vuorinen, Tommi A. T. (University of Helsinki); Warren, Tristram (University of Oxford); Wassermann, Joachim (Ludwig-Maximilians-Universität in Munich); Xiao, Han (University of California, Santa Barbara)","Central Institution for Meteorology and Geodynamics; Delft University of Technology; University of Tehran; Institute of Earth Physics of Paris; University of Patras; University of Costa Rica; University of California, Riverside; McGill University; Australian National University; University of British Columbia; Boğaziçi University; Dublin Institute For Advanced Studies; Victoria University of Wellington; Observatorio San Calixto; University of Bergen; Boston College; University of Chile; Geophysical Institute of Peru; French National Centre for Scientific Research; Stanford University; European Center for Geodynamics and Seismology; Federal Institute for Geosciences and Natural Resources; National Autonomous University of Mexico; University of Lausanne; ETH Zurich; University of Catania; National Observatory of Athens; California Institute of Technology; National Institute of Geophysics and Volcanology; University of Aberdeen; Spanish National Research Council; Norwegian Geotechnical Institute; National Institutue of Research and Development for Earth’s Physics; University of Bristol; Ludwig-Maximilians-Universität in Munich; University of Oxford; University of Helsinki; University of California, Santa Barbara; Princeton University; Royal Observatory of Belgium; Helmholtz Centre Potsdam - GFZ German Research Centre for Geosciences; Search for Extraterrestrial Intelligence; University of Cologne; University of Alaska Fairbanks; University of Auckland; University of California, Berkeley; University of Michigan; Imperial College London; Institute for Catalan Studies; Raytheon (United States); Royal Netherlands Meteorological Institute; Royal Holloway University of London",grid.423520.2; grid.5292.c; grid.46072.37; grid.9489.c; grid.11047.33; grid.412889.e; grid.266097.c; grid.14709.3b; grid.1001.0; grid.17091.3e; grid.11220.30; grid.55940.3d; grid.267827.e; grid.440351.7; grid.7914.b; grid.208226.c; grid.443909.3; grid.500172.1; grid.4444.0; grid.168010.e; grid.433006.2; grid.15606.34; grid.9486.3; grid.9851.5; grid.5801.c; grid.8158.4; grid.8663.b; grid.20861.3d; grid.410348.a; grid.7107.1; grid.4711.3; grid.425894.6; grid.435170.4; grid.5337.2; grid.5252.0; grid.4991.5; grid.7737.4; grid.133342.4; grid.16750.35; grid.425636.0; grid.23731.34; grid.422128.f; grid.6190.e; grid.70738.3b; grid.9654.e; grid.47840.3f; grid.214458.e; grid.7445.2; grid.425916.d; grid.417480.e; grid.8653.8; grid.4970.a,Austria; Netherlands; Iran; France; Greece; Costa Rica; United States; Canada; Australia; Canada; Turkey; Ireland; New Zealand; Bolivia; Norway; United States; Chile; Peru; France; United States; Luxembourg; Germany; Mexico; Switzerland; Switzerland; Italy; Greece; United States; Italy; United Kingdom; Spain; Norway; Romania; United Kingdom; Germany; United Kingdom; Finland; United States; United States; Belgium; Germany; United States; Germany; United States; New Zealand; United States; United States; United Kingdom; Spain; United States; Netherlands; United Kingdom,Royal Society; Belgian Federal Science Policy Office; Helmholtz Association of German Research Centres; International Human Frontier Science Program Organization; Natural Environment Research Council; Dutch Research Council; Directorate for Education & Human Resources,2,2,,,2557,https://science.sciencemag.org/content/sci/early/2020/07/22/science.abd2438.full.pdf,https://app.dimensions.ai/details/publication/pub.1129604273,04 Earth Sciences; 0404 Geophysics,
