"About the data: Exported on Apr 29, 2020. Criteria: Text - '""2019-nCoV"" OR ""COVID-19"" OR “SARS-CoV-2” OR ""HCoV-2019"" OR ""hcov"" OR ""NCOVID-19"" OR  ""severe acute respiratory syndrome coronavirus 2"" OR ""severe acute respiratory syndrome corona virus 2"" OR ((""coro...' in full data; Publication Year is 2020; Research Organization is University of Michigan–Flint or University of Michigan–Dearborn or University of Michigan. For more information, please see https://app.dimensions.ai/datasources. © 2019 Digital Science and Research Solutions Inc. All rights reserved. Unless otherwise agreed, redistribution / external use of this work is not permitted.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Source title,Anthology title,MeSH terms,Publication Date,PubYear,Volume,Issue,Pagination,Open Access,Publication Type,Authors,Corresponding Author,Authors Affiliations,Research Organizations - standardized,GRID IDs,Country of Research organization,Funder,Times cited,Recent citations,RCR,FCR,Altmetric,Source Linkout,Dimensions URL,FOR (ANZSRC) Categories,Sustainable Development Goals
1,pub.1126657789,10.1002/bmb.21354,32294284,,Moving biochemistry and molecular biology courses online in times of disruption: Recommended practices and resources ‐ a collaboration with the faculty community and ASBMB,Biochemistry and Molecular Biology Education,,,2020-04-15,2020,,,,All OA; Gold,Article,"Procko, Kristen; Bell, Jessica K.; Benore, Marilee A.; Booth, Rachell E.; Del Gaizo Moore, Victoria; Dries, Daniel R.; Martin, Debra J.; Mertz, Pamela S.; Offerdahl, Erika G.; Payne, Marvin A.; Vega, Quinn C.; Provost, Joseph J.",,"Procko, Kristen (University of Saint Joseph); Bell, Jessica K. (University of San Diego); Benore, Marilee A. (University of Michigan–Dearborn); Booth, Rachell E. (University of the Incarnate Word); Del Gaizo Moore, Victoria (Elon University); Dries, Daniel R. (Juniata College); Martin, Debra J. (Saint Mary's University of Minnesota); Mertz, Pamela S. (St. Mary's College of Maryland); Offerdahl, Erika G. (Washington State University); Payne, Marvin A. (La Sierra University); Vega, Quinn C. (Montclair State University); Provost, Joseph J. (University of San Diego)",University of Saint Joseph; Juniata College; La Sierra University; Saint Mary's University of Minnesota; St. Mary's College of Maryland; University of Michigan–Dearborn; Elon University; Washington State University; University of the Incarnate Word; Montclair State University; University of San Diego,grid.419417.e; grid.258264.f; grid.258860.1; grid.262981.6; grid.422521.2; grid.266717.3; grid.255496.9; grid.30064.31; grid.267572.3; grid.260201.7; grid.267102.0,United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States,,0,0,,,2,https://iubmb.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/bmb.21354,https://app.dimensions.ai/details/publication/pub.1126657789,13 Education; 0601 Biochemistry and Cell Biology; 06 Biological Sciences; 1302 Curriculum and Pedagogy,
1,pub.1126787890,10.1007/s00401-020-02156-4,32306066,,MEF2 impairment underlies skeletal muscle atrophy in polyglutamine disease,Acta Neuropathologica,,,2020-04-18,2020,,,1-18,All OA; Gold,Article,"Nath, Samir R.; Lieberman, Matthew L.; Yu, Zhigang; Marchioretti, Caterina; Jones, Samuel T.; Danby, Emily C. E.; Van Pelt, Kate M.; Sorarù, Gianni; Robins, Diane M.; Bates, Gillian P.; Pennuto, Maria; Lieberman, Andrew P.","Lieberman, Andrew P. (University of Michigan)","Nath, Samir R. (University of Michigan; University of Michigan; University of Michigan); Lieberman, Matthew L. (University of Michigan); Yu, Zhigang (University of Michigan); Marchioretti, Caterina (University of Padua; Venetian Institute of Molecular Medicine; University of Padua); Jones, Samuel T. (University College London); Danby, Emily C. E. (University College London); Van Pelt, Kate M. (University of Michigan); Sorarù, Gianni (University of Padua; Venetian Institute of Molecular Medicine; University of Padua); Robins, Diane M. (University of Michigan); Bates, Gillian P. (University College London); Pennuto, Maria (University of Padua; Venetian Institute of Molecular Medicine; University of Padua); Lieberman, Andrew P. (University of Michigan)",University College London; University of Padua; Venetian Institute of Molecular Medicine; University of Michigan,grid.83440.3b; grid.5608.b; grid.428736.c; grid.214458.e,United Kingdom; Italy; Italy; United States,National Institute of Neurological Disorders and Stroke; National Institute of General Medical Sciences,0,0,,,13,https://link.springer.com/content/pdf/10.1007/s00401-020-02156-4.pdf,https://app.dimensions.ai/details/publication/pub.1126787890,1109 Neurosciences; 11 Medical and Health Sciences,
1,pub.1126909209,10.3171/2020.4.jns201099,,PMC7179965,Editorial. COVID-19 and neurosurgical practice: an interim report,Journal of Neurosurgery,,,2020-04-01,2020,,,1-2,Closed,Article,"Amin-Hanjani, Sepideh; Bambakidis, Nicholas C.; Barker, Fred G.; Carter, Bob S; Cockroft, Kevin M.; Du, Rose; Fraser, Justin F.; Hamilton, Mark G.; Huang, Judy; Jane, John A.; Jensen, Randy L.; Kaplitt, Michael G.; Kaufmann, Anthony M.; Pilitsis, Julie G.; Riina, Howard A.; Schulder, Michael; Vogelbaum, Michael A.; Yang, Lynda J. S.; Zada, Gabriel",,"Amin-Hanjani, Sepideh (University of Illinois at Chicago); Bambakidis, Nicholas C. (University Hospitals Case Medical Center); Barker, Fred G. (Massachusetts General Hospital); Carter, Bob S (Massachusetts General Hospital); Cockroft, Kevin M. (Penn State Milton S. Hershey Medical Center); Du, Rose (Brigham and Women's Hospital); Fraser, Justin F. (University of Kentucky); Hamilton, Mark G. (University of Calgary); Huang, Judy (Johns Hopkins University); Jane, John A. (University of Virginia); Jensen, Randy L. (Huntsman Cancer Institute); Kaplitt, Michael G. (Cornell University); Kaufmann, Anthony M. (University of Manitoba); Pilitsis, Julie G. (Albany Medical College); Riina, Howard A. (New York University); Schulder, Michael (Hofstra University); Vogelbaum, Michael A. (); Yang, Lynda J. S. (University of Michigan); Zada, Gabriel (University of Southern California)",University of Calgary; New York University; Hofstra University; University of Illinois at Chicago; University of Southern California; University of Manitoba; Huntsman Cancer Institute; Brigham and Women's Hospital; University of Michigan; University of Kentucky; Albany Medical College; University of Virginia; Cornell University; University Hospitals Case Medical Center; Massachusetts General Hospital; Johns Hopkins University; Penn State Milton S. Hershey Medical Center,grid.22072.35; grid.137628.9; grid.257060.6; grid.185648.6; grid.42505.36; grid.21613.37; grid.479969.c; grid.62560.37; grid.214458.e; grid.266539.d; grid.413558.e; grid.27755.32; grid.5386.8; grid.443867.a; grid.32224.35; grid.21107.35; grid.240473.6,Canada; United States; United States; United States; United States; Canada; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States,,0,0,,,4,,https://app.dimensions.ai/details/publication/pub.1126909209,1109 Neurosciences; 11 Medical and Health Sciences; 1103 Clinical Sciences,
0,pub.1126789887,10.1101/2020.04.15.037564,,,Supramolecular Organization Predicts Protein Nanoparticle Delivery to Neutrophils for Acute Lung Inflammation Diagnosis and Treatment,bioRxiv,,,2020-04-18,2020,,,,"All OA; Green, Published",Preprint,"Myerson, Jacob W; Patel, Priyal N; Habibi, Nahal; Walsh, Landis R; Lee, Yi-Wei; Luther, David C; Ferguson, Laura T; Zaleski, Michael H; Zamora, Marco E; Marcos-Contreras, Oscar A.; Glassman, Patrick M; Johnston, Ian; Hood, Elizabeth D; Shuvaeva, Tea; Gregory, Jason V; Kiseleva, Raisa Y; Nong, Jia; Rubey, Kathryn M; Greineder, Colin F; Mitragotri, Samir; Worthen, George S; Rotello, Vincent M; Lahann, Joerg; Muzykantov, Vladimir R; Brenner, Jacob S",,"Myerson, Jacob W (University of Pennsylvania); Patel, Priyal N (University of Pennsylvania); Habibi, Nahal (University of Michigan); Walsh, Landis R (University of Pennsylvania); Lee, Yi-Wei (University of Massachusetts Amherst); Luther, David C (University of Massachusetts Amherst); Ferguson, Laura T (University of Pennsylvania); Zaleski, Michael H (University of Pennsylvania); Zamora, Marco E (University of Pennsylvania); Marcos-Contreras, Oscar A. (University of Pennsylvania); Glassman, Patrick M (University of Pennsylvania); Johnston, Ian (University of Pennsylvania); Hood, Elizabeth D (University of Pennsylvania); Shuvaeva, Tea (University of Pennsylvania); Gregory, Jason V (University of Michigan); Kiseleva, Raisa Y (University of Pennsylvania); Nong, Jia (University of Pennsylvania); Rubey, Kathryn M (University of Pennsylvania); Greineder, Colin F (University of Pennsylvania); Mitragotri, Samir (Harvard University); Worthen, George S (University of Pennsylvania); Rotello, Vincent M (University of Massachusetts Amherst); Lahann, Joerg (University of Michigan); Muzykantov, Vladimir R (University of Pennsylvania); Brenner, Jacob S (University of Pennsylvania)",University of Michigan; University of Pennsylvania; Harvard University; University of Massachusetts Amherst,grid.214458.e; grid.25879.31; grid.38142.3c; grid.266683.f,United States; United States; United States; United States,,0,0,,,1,https://www.biorxiv.org/content/biorxiv/early/2020/04/18/2020.04.15.037564.full.pdf,https://app.dimensions.ai/details/publication/pub.1126789887,1102 Cardiorespiratory Medicine and Haematology; 11 Medical and Health Sciences,
0,pub.1125903809,10.2139/ssrn.3559926,,,May Hospitals Withhold Ventilators from COVID-19 Patients with Pre-Existing Disabilities? Notes on the Law and Ethics of Disability-Based Medical Rationing,SSRN Electronic Journal,,,2020,2020,,,,"All OA; Green, Accepted & Submitted",Preprint,"Bagenstos, Samuel R.",,"Bagenstos, Samuel R. (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,389,,https://app.dimensions.ai/details/publication/pub.1125903809,18 Law and Legal Studies; 1801 Law,4 Quality Education
0,pub.1126865587,10.1093/cid/ciaa465,32322889,,Outbreaks of adenovirus-associated respiratory illness on five college campuses in the United States,Clinical Infectious Diseases,,,2020-04-23,2020,,,,Closed,Article,"Kujawski, Stephanie A; Lu, Xiaoyan; Schneider, Eileen; Blythe, David; Boktor, Sameh; Farrehi, Janice; Haupt, Thomas; McBride, David; Stephens, Emily; Sakthivel, Senthilkumar K; Bachaus, Brian; Waller, Kirsten; Bauman, Laura; Marconi, Agustina; Lewis, Rebecca; Dettinger, Lisa; Ernst, Robert; Kinsey, William; Lindstrom, Stephen; Gerber, Susan I; Watson, John T; Biggs, Holly M",,"Kujawski, Stephanie A (National Center for Immunization and Respiratory Diseases; Centers for Disease Control and Prevention); Lu, Xiaoyan (National Center for Immunization and Respiratory Diseases); Schneider, Eileen (National Center for Immunization and Respiratory Diseases); Blythe, David (Maryland Department of Health); Boktor, Sameh (Pennsylvania Department of Health); Farrehi, Janice (University of Michigan); Haupt, Thomas (Wisconsin Department of Health Services); McBride, David (University of Maryland, College Park); Stephens, Emily (Virginia Department of Health); Sakthivel, Senthilkumar K (National Center for Immunization and Respiratory Diseases); Bachaus, Brian (Maryland Department of Health); Waller, Kirsten (Pennsylvania Department of Health); Bauman, Laura (); Marconi, Agustina (University of Wisconsin–Madison); Lewis, Rebecca (Virginia Department of Health); Dettinger, Lisa (Pennsylvania Department of Health); Ernst, Robert (University of Michigan); Kinsey, William (University of Wisconsin–Madison); Lindstrom, Stephen (National Center for Immunization and Respiratory Diseases); Gerber, Susan I (National Center for Immunization and Respiratory Diseases); Watson, John T (National Center for Immunization and Respiratory Diseases); Biggs, Holly M (National Center for Immunization and Respiratory Diseases)","Pennsylvania Department of Health; University of Maryland, College Park; Centers for Disease Control and Prevention; Wisconsin Department of Health Services; Maryland Department of Health; University of Wisconsin–Madison; University of Michigan; National Center for Immunization and Respiratory Diseases; Virginia Department of Health",grid.280365.a; grid.164295.d; grid.416738.f; grid.280246.a; grid.416491.f; grid.14003.36; grid.214458.e; grid.419260.8; grid.280313.b,United States; United States; United States; United States; United States; United States; United States; United States; United States,,0,0,,,,,https://app.dimensions.ai/details/publication/pub.1126865587,1117 Public Health and Health Services; 11 Medical and Health Sciences,
0,pub.1123511161,10.1007/s10875-019-00731-3,31853824,PMC7086538,A Germline Mutation in the C2 Domain of PLCγ2 Associated with Gain-of-Function Expands the Phenotype for PLCG2-Related Diseases,Journal of Clinical Immunology,,,2020-02,2020,40,2,267-276,All OA; Gold,Article,"Novice, Taylor; Kariminia, Amina; Del Bel, Kate L.; Lu, Henry; Sharma, Mehul; Lim, Chinten J.; Read, Jay; Lugt, Mark Vander; Hannibal, Mark C.; O’Dwyer, David; Hosler, Mirie; Scharnitz, Thomas; Rizzo, Jason M; Zacur, Jennifer; Priatel, John; Abdossamadi, Sayeh; Bohm, Alexandra; Junker, Anne; Turvey, Stuart E.; Schultz, Kirk R.; Rozmus, Jacob","Rozmus, Jacob (University of British Columbia; British Columbia Children's Hospital)","Novice, Taylor (University of Michigan); Kariminia, Amina (British Columbia Children's Hospital); Del Bel, Kate L. (British Columbia Children's Hospital); Lu, Henry (British Columbia Children's Hospital); Sharma, Mehul (British Columbia Children's Hospital); Lim, Chinten J. (British Columbia Children's Hospital); Read, Jay (University of Michigan); Lugt, Mark Vander (University of Michigan); Hannibal, Mark C. (University of Michigan); O’Dwyer, David (University of Michigan); Hosler, Mirie (University of Michigan); Scharnitz, Thomas (University of Michigan); Rizzo, Jason M (University of Michigan); Zacur, Jennifer (University of Michigan); Priatel, John (British Columbia Children's Hospital); Abdossamadi, Sayeh (British Columbia Children's Hospital); Bohm, Alexandra (British Columbia Children's Hospital); Junker, Anne (University of British Columbia); Turvey, Stuart E. (University of British Columbia); Schultz, Kirk R. (University of British Columbia; British Columbia Children's Hospital); Rozmus, Jacob (University of British Columbia; British Columbia Children's Hospital)",University of British Columbia; British Columbia Children's Hospital; University of Michigan,grid.17091.3e; grid.414137.4; grid.214458.e,Canada; Canada; United States,Cincinnati Children's Hospital Medical Center; Canadian Child Health Clinician Scientist Program,0,0,,,3,https://link.springer.com/content/pdf/10.1007/s10875-019-00731-3.pdf,https://app.dimensions.ai/details/publication/pub.1123511161,11 Medical and Health Sciences; 1107 Immunology,
0,pub.1122412915,10.1016/bs.ircmb.2019.10.005,32138901,,Endoplasmic reticulum in viral infection,International Review of Cytology,Biology of the Endoplasmic Reticulum,,2020,2020,350,,265-284,Closed,Chapter,"Bagchi, Parikshit","Bagchi, Parikshit (University of Michigan)","Bagchi, Parikshit (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,,,https://app.dimensions.ai/details/publication/pub.1122412915,0601 Biochemistry and Cell Biology; 06 Biological Sciences,
0,pub.1126057314,10.2139/ssrn.3548926,,,Is the Phone Mightier than the Virus? Cell Phone Access and Epidemic Containment Efforts,SSRN Electronic Journal,,,2020,2020,,,,"All OA; Green, Accepted & Submitted",Preprint,"Gonzalez, Robert M; Maffioli, Elisa M.",,"Gonzalez, Robert M (); Maffioli, Elisa M. (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,,,https://app.dimensions.ai/details/publication/pub.1126057314,1117 Public Health and Health Services; 11 Medical and Health Sciences,3 Good Health and Well Being
0,pub.1120489851,10.1007/978-3-030-21840-9_4,,PMC7121855,Risk Factors and Etiologies of Pediatric Acute Respiratory Distress Syndrome,,Pediatric Acute Respiratory Distress Syndrome,,2020,2020,,,33-46,Closed,Chapter,"Kohne, Joseph G.; Flori, Heidi R.","Flori, Heidi R. (University of Michigan)","Kohne, Joseph G. (University of Michigan); Flori, Heidi R. (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,,,https://app.dimensions.ai/details/publication/pub.1120489851,1117 Public Health and Health Services; 11 Medical and Health Sciences,
0,pub.1126588109,10.1101/2020.04.06.20048231,,,Towards a simulation framework for optimizing infectious disease surveillance: An information theoretic approach for surveillance system design,medRxiv,,,2020-04-10,2020,,,2020.04.06.20048231,All OA; Gold,Article,"Cheng, Qu; Collender, Philip A.; Heaney, Alexandra K.; Li, Xintong; Dasan, Rohini; Li, Charles; Lewnard, Joseph; Zelner, Jon; Liang, Song; Chang, Howard H.; Waller, Lance A.; Lopman, Benjamin A.; Yang, Changhong; Remais, Justin V.",,"Cheng, Qu (University of California, Berkeley); Collender, Philip A. (University of California, Berkeley); Heaney, Alexandra K. (University of California, Berkeley); Li, Xintong (Emory University); Dasan, Rohini (University of California, Berkeley); Li, Charles (University of California, Berkeley); Lewnard, Joseph (University of California, Berkeley); Zelner, Jon (University of Michigan); Liang, Song (University of Florida); Chang, Howard H. (Emory University); Waller, Lance A. (Emory University); Lopman, Benjamin A. (Emory University); Yang, Changhong (Chinese Center For Disease Control and Prevention); Remais, Justin V. (University of California, Berkeley)","University of Michigan; Chinese Center For Disease Control and Prevention; University of California, Berkeley; Emory University; University of Florida",grid.214458.e; grid.198530.6; grid.47840.3f; grid.189967.8; grid.15276.37,United States; China; United States; United States; United States,,0,0,,,11,https://www.medrxiv.org/content/medrxiv/early/2020/04/10/2020.04.06.20048231.full.pdf,https://app.dimensions.ai/details/publication/pub.1126588109,0102 Applied Mathematics; 01 Mathematical Sciences,
0,pub.1125346137,10.1016/bs.ant.2020.01.001,,,Neuropathy target esterase (NTE/PNPLA6) and organophosphorus compound-induced delayed neurotoxicity (OPIDN),Advances in Neurotoxicology,Neurotoxicity of Pesticides,,2020,2020,4,,1-78,Closed,Chapter,"Richardson, Rudy J.; Fink, John K.; Glynn, Paul; Hufnagel, Robert B.; Makhaeva, Galina F.; Wijeyesakere, Sanjeeva J.","Richardson, Rudy J. (University of Michigan; University of Michigan; University of Michigan; University of Michigan)","Richardson, Rudy J. (University of Michigan; University of Michigan; University of Michigan; University of Michigan); Fink, John K. (University of Michigan); Glynn, Paul (University of Leicester); Hufnagel, Robert B. (National Eye Institute); Makhaeva, Galina F. (Institute of Physiologically Active Compounds); Wijeyesakere, Sanjeeva J. (University of Michigan)",National Eye Institute; Institute of Physiologically Active Compounds; University of Michigan; University of Leicester,grid.280030.9; grid.465340.0; grid.214458.e; grid.9918.9,United States; Russia; United States; United Kingdom,,0,0,,,,,https://app.dimensions.ai/details/publication/pub.1125346137,1109 Neurosciences; 11 Medical and Health Sciences,
