Rank,Publication ID,DOI,PMID,PMCID,Title,Abstract,Acknowledgements,Source title,Anthology title,MeSH terms,Publication Date,PubYear,Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors (Raw Affiliation),Corresponding Author,Authors Affiliations,Research Organizations - standardized,GRID IDs,Country of Research organization,Funder,Times cited,Recent citations,RCR,FCR,Altmetric,Source Linkout,Dimensions URL,FOR (ANZSRC) Categories,Sustainable Development Goals,Publication Date (print),Publication Date (online),Publication Date
59,pub.1125679184,10.1016/j.ijid.2020.03.019,32171951,PMC7194910,Preliminary estimation of the novel coronavirus disease (COVID-19) cases in Iran: A modelling analysis based on overseas cases and air travel data,Blank,Blank,International Journal of Infectious Diseases,,"Air Travel; Betacoronavirus; Coronavirus Infections; Humans; Iran; Pandemics; Pneumonia, Viral; Travel-Related Illness",2020-05,2020,94,,29-31,All OA; Gold,Article,"Zhuang, Zian; Zhao, Shi; Lin, Qianying; Cao, Peihua; Lou, Yijun; Yang, Lin; He, Daihai",Blank,"Yang, Lin (Hong Kong Polytechnic University)","Zhuang, Zian (Hong Kong Polytechnic University); Zhao, Shi (Chinese University of Hong Kong; Chinese University of Hong Kong); Lin, Qianying (University of Michigan); Cao, Peihua (Southern Medical University); Lou, Yijun (Hong Kong Polytechnic University); Yang, Lin (Hong Kong Polytechnic University); He, Daihai (Hong Kong Polytechnic University)",Southern Medical University; Chinese University of Hong Kong; University of Michigan; Hong Kong Polytechnic University,grid.284723.8; grid.10784.3a; grid.214458.e; grid.16890.36,China; China; United States; China,,10,10,,,1,https://doi.org/10.1016/j.ijid.2020.03.019,https://app.dimensions.ai/details/publication/pub.1125679184,1117 Public Health and Health Services; 11 Medical and Health Sciences,,Blank,Blank,2020-05
52,pub.1126666956,10.1111/jgs.16490,32293023,PMC7262293,ResearchCOVID‐19 Preparedness in Michigan Nursing Homes,Blank,Blank,Journal of the American Geriatrics Society,,,2020-05,2020,68,5,937-939,All OA; Gold,Article,"Jones, Karen M.; Mantey, Julia; Mills, John P.; Montoya, Ana; Min, Lillian; Gibson, Kristen; Mody, Lona",Blank,,"Jones, Karen M. (University of Michigan); Mantey, Julia (University of Michigan); Mills, John P. (University of Michigan); Montoya, Ana (University of Michigan); Min, Lillian (University of Michigan; University of Michigan); Gibson, Kristen (University of Michigan); Mody, Lona (University of Michigan)",University of Michigan,grid.214458.e,United States,Agency for Healthcare Research and Quality; National Institute on Aging,2,2,,,97,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jgs.16490,https://app.dimensions.ai/details/publication/pub.1126666956,11 Medical and Health Sciences,,Blank,Blank,2020-05
44,pub.1126776157,10.1016/j.ijid.2020.04.034,32315808,PMC7166025,The relative transmissibility of asymptomatic cases among close contacts,Blank,Blank,International Journal of Infectious Diseases,,"Asymptomatic Infections; Betacoronavirus; China; Coronavirus Infections; Humans; Pandemics; Pneumonia, Viral",2020-05,2020,94,,145-147,All OA; Gold,Article,"He, Daihai; Zhao, Shi; Lin, Qianying; Zhuang, Zian; Cao, Peihua; Wang, Maggie H; Yang, Lin",Blank,"He, Daihai (Hong Kong Polytechnic University)","He, Daihai (Hong Kong Polytechnic University); Zhao, Shi (Chinese University of Hong Kong; Chinese University of Hong Kong); Lin, Qianying (University of Michigan); Zhuang, Zian (Hong Kong Polytechnic University); Cao, Peihua (Southern Medical University); Wang, Maggie H (Chinese University of Hong Kong; Chinese University of Hong Kong); Yang, Lin (Hong Kong Polytechnic University)",University of Michigan; Chinese University of Hong Kong; Southern Medical University; Hong Kong Polytechnic University,grid.214458.e; grid.10784.3a; grid.284723.8; grid.16890.36,United States; China; China; China,,3,3,,,20,https://doi.org/10.1016/j.ijid.2020.04.034,https://app.dimensions.ai/details/publication/pub.1126776157,1117 Public Health and Health Services; 11 Medical and Health Sciences,,Blank,Blank,2020-05
28,pub.1127241292,10.1038/s41562-020-0884-z,32355299,,Using social and behavioural science to support COVID-19 pandemic response,Blank,Blank,Nature Human Behaviour,,"Adaptation, Psychological; Betacoronavirus; Coronavirus; Coronavirus Infections; Decision Making; Epidemiological Monitoring; Global Health; Health Knowledge, Attitudes, Practice; Human Activities; Humans; Leadership; Pandemics; Pneumonia, Viral; Public Health; Quarantine; Social Distance; Social Media; Stress, Psychological",2020-05,2020,4,5,460-471,All OA; Gold,Article,"Bavel, Jay J. Van; Baicker, Katherine; Boggio, Paulo S.; Capraro, Valerio; Cichocka, Aleksandra; Cikara, Mina; Crockett, Molly J.; Crum, Alia J.; Douglas, Karen M.; Druckman, James N.; Drury, John; Dube, Oeindrila; Ellemers, Naomi; Finkel, Eli J.; Fowler, James H.; Gelfand, Michele; Han, Shihui; Haslam, S. Alexander; Jetten, Jolanda; Kitayama, Shinobu; Mobbs, Dean; Napper, Lucy E.; Packer, Dominic J.; Pennycook, Gordon; Peters, Ellen; Petty, Richard E.; Rand, David G.; Reicher, Stephen D.; Schnall, Simone; Shariff, Azim; Skitka, Linda J.; Smith, Sandra Susan; Sunstein, Cass R.; Tabri, Nassim; Tucker, Joshua A.; Linden, Sander van der; Lange, Paul van; Weeden, Kim A.; Wohl, Michael J. A.; Zaki, Jamil; Zion, Sean R.; Willer, Robb",Blank,"Bavel, Jay J. Van (New York University)","Bavel, Jay J. Van (New York University); Baicker, Katherine (); Boggio, Paulo S. (Mackenzie Presbyterian University); Capraro, Valerio (Middlesex University); Cichocka, Aleksandra (University of Kent; Nicolaus Copernicus University); Cikara, Mina (Harvard University); Crockett, Molly J. (Yale University); Crum, Alia J. (Stanford University); Douglas, Karen M. (University of Kent); Druckman, James N. (Northwestern University); Drury, John (University of Sussex); Dube, Oeindrila (); Ellemers, Naomi (Utrecht University); Finkel, Eli J. (Northwestern University); Fowler, James H. (University of California, San Diego); Gelfand, Michele (University of Maryland, College Park); Han, Shihui (Peking University); Haslam, S. Alexander (University of Queensland); Jetten, Jolanda (University of Queensland); Kitayama, Shinobu (University of Michigan); Mobbs, Dean (California Institute of Technology); Napper, Lucy E. (Lehigh University); Packer, Dominic J. (Lehigh University); Pennycook, Gordon (University of Regina); Peters, Ellen (University of Oregon); Petty, Richard E. (The Ohio State University); Rand, David G. (Massachusetts Institute of Technology); Reicher, Stephen D. (University of St Andrews); Schnall, Simone (University of Cambridge; University of Cambridge); Shariff, Azim (University of British Columbia); Skitka, Linda J. (University of Illinois at Chicago); Smith, Sandra Susan (University of California, Berkeley); Sunstein, Cass R. (Harvard University); Tabri, Nassim (Carleton University); Tucker, Joshua A. (New York University); Linden, Sander van der (University of Cambridge); Lange, Paul van (VU Amsterdam); Weeden, Kim A. (Cornell University); Wohl, Michael J. A. (Carleton University); Zaki, Jamil (Stanford University); Zion, Sean R. (Stanford University); Willer, Robb (Stanford University)","University of St Andrews; University of California, Berkeley; University of British Columbia; Lehigh University; California Institute of Technology; Nicolaus Copernicus University; Peking University; Harvard University; University of Michigan; University of California, San Diego; Cornell University; University of Oregon; University of Illinois at Chicago; Carleton University; Middlesex University; Stanford University; VU Amsterdam; New York University; University of Queensland; University of Kent; University of Maryland, College Park; The Ohio State University; Massachusetts Institute of Technology; Utrecht University; University of Regina; University of Cambridge; Northwestern University; University of Sussex; Mackenzie Presbyterian University; Yale University",grid.11914.3c; grid.47840.3f; grid.17091.3e; grid.259029.5; grid.20861.3d; grid.5374.5; grid.11135.37; grid.38142.3c; grid.214458.e; grid.266100.3; grid.5386.8; grid.170202.6; grid.185648.6; grid.34428.39; grid.15822.3c; grid.168010.e; grid.12380.38; grid.137628.9; grid.1003.2; grid.9759.2; grid.164295.d; grid.261331.4; grid.116068.8; grid.5477.1; grid.57926.3f; grid.5335.0; grid.16753.36; grid.12082.39; grid.412403.0; grid.47100.32,United Kingdom; United States; Canada; United States; United States; Poland; China; United States; United States; United States; United States; United States; United States; Canada; United Kingdom; United States; Netherlands; United States; Australia; United Kingdom; United States; United States; United States; Netherlands; Canada; United Kingdom; United States; United Kingdom; Brazil; United States,"Directorate for Social, Behavioral & Economic Sciences; Coordenação de Aperfeicoamento de Pessoal de Nível Superior; National Council for Scientific and Technological Development",22,22,,,928,https://www.nature.com/articles/s41562-020-0884-z.pdf,https://app.dimensions.ai/details/publication/pub.1127241292,17 Psychology and Cognitive Sciences; 1701 Psychology,,Blank,Blank,2020-05
27,pub.1126388658,10.1038/s41562-020-0872-3,32273583,,"When COVID-19 meets centralized, personalized power",Blank,Blank,Nature Human Behaviour,,"Betacoronavirus; China; Coronavirus; Coronavirus Infections; Decision Making; Humans; Pandemics; Pneumonia, Viral; Politics; Power, Psychological; Stress, Psychological",2020-05,2020,4,5,445-447,All OA; Gold,Article,"Ang, Yuen Yuen",Blank,"Ang, Yuen Yuen (University of Michigan)","Ang, Yuen Yuen (University of Michigan)",University of Michigan,grid.214458.e,United States,,1,1,,,102,https://www.nature.com/articles/s41562-020-0872-3.pdf,https://app.dimensions.ai/details/publication/pub.1126388658,1606 Political Science; 16 Studies in Human Society,,Blank,Blank,2020-05
24,pub.1125023166,10.1016/j.ijid.2020.02.025,32088339,PMC7130104,The basic reproduction number of novel coronavirus (2019-nCoV) estimation based on exponential growth in the early outbreak in China from 2019 to 2020: A reply to Dhungana,Blank,Blank,International Journal of Infectious Diseases,,"Basic Reproduction Number; Betacoronavirus; China; Coronavirus; Coronavirus Infections; Humans; Pandemics; Pneumonia, Viral",2020-05,2020,94,,148-150,All OA; Gold,Article,"Zhao, Shi; Lin, Qianyin; Ran, Jinjun; Musa, Salihu S; Yang, Guangpu; Wang, Weiming; Lou, Yijun; Gao, Daozhou; Yang, Lin; He, Daihai; Wang, Maggie H",Blank,"Zhao, Shi (Chinese University of Hong Kong; Chinese University of Hong Kong)","Zhao, Shi (Chinese University of Hong Kong; Chinese University of Hong Kong); Lin, Qianyin (University of Michigan); Ran, Jinjun (University of Hong Kong); Musa, Salihu S (Hong Kong Polytechnic University); Yang, Guangpu (Chinese University of Hong Kong); Wang, Weiming (Huaiyin Normal University); Lou, Yijun (Hong Kong Polytechnic University); Gao, Daozhou (Shanghai Normal University); Yang, Lin (Hong Kong Polytechnic University); He, Daihai (Hong Kong Polytechnic University); Wang, Maggie H (Chinese University of Hong Kong; Chinese University of Hong Kong)",Huaiyin Normal University; Hong Kong Polytechnic University; Shanghai Normal University; Chinese University of Hong Kong; University of Michigan; University of Hong Kong,grid.410738.9; grid.16890.36; grid.412531.0; grid.10784.3a; grid.214458.e; grid.194645.b,China; China; China; China; United States; China,National Natural Science Foundation of China,4,4,,,4,https://doi.org/10.1016/j.ijid.2020.02.025,https://app.dimensions.ai/details/publication/pub.1125023166,11 Medical and Health Sciences; 1117 Public Health and Health Services; 0605 Microbiology; 1108 Medical Microbiology; 06 Biological Sciences,,Blank,Blank,2020-05
18,pub.1126637056,10.1111/jgs.16487,32282057,PMC7262114,"Why Am I, as a Geriatric Medicine Fellow with Symptoms, Unable to Get Tested for COVID‐19 While Politicians, Oil Executives, and NBA Players Are?",Blank,Blank,Journal of the American Geriatrics Society,,"Betacoronavirus; Clinical Laboratory Techniques; Coronavirus Infections; Geriatricians; Geriatrics; Health Resources; Humans; Mass Screening; Pandemics; Pneumonia, Viral; Resource Allocation; Social Class",2020-05,2020,68,5,950-951,All OA; Gold,Article,"Dixon, Joseph",Blank,,"Dixon, Joseph (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,15,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jgs.16487,https://app.dimensions.ai/details/publication/pub.1126637056,11 Medical and Health Sciences,,Blank,Blank,2020-05
18,pub.1127263778,10.1097/ju.0000000000001089,32356508,,Delayed Radical Prostatectomy is Not Associated with Adverse Oncological Outcomes: Implications for Men Experiencing Surgical Delay Due to the COVID-19 Pandemic.,Blank,Blank,The Journal of Urology,,,2020-05,2020,,,101097ju0000000000001089,All OA; Gold,Article,"Ginsburg, Kevin B; Curtis, Gannon L; Timar, Ryan E; George, Arvin K; Cher, Michael L",Blank,,"Ginsburg, Kevin B (Wayne State University); Curtis, Gannon L (Wayne State University); Timar, Ryan E (Wayne State University); George, Arvin K (University of Michigan); Cher, Michael L ()",University of Michigan; Wayne State University,grid.214458.e; grid.254444.7,United States; United States,,0,0,,,2,https://www.auajournals.org/doi/pdf/10.1097/JU.0000000000001089,https://app.dimensions.ai/details/publication/pub.1127263778,1117 Public Health and Health Services; 11 Medical and Health Sciences,,Blank,Blank,2020-05
18,pub.1127694655,10.1016/j.amjsurg.2020.05.024,32446466,PMC7236708,COVID-19: The road to recovery,Blank,Blank,The American Journal of Surgery,,,2020-05,2020,,,,All OA; Gold,Article,"Diaz, Adrian; Rahmanian, Armin; Pawlik, Timothy M.",Blank,"Diaz, Adrian (University of Michigan; University of Michigan)","Diaz, Adrian (University of Michigan; University of Michigan); Rahmanian, Armin (); Pawlik, Timothy M. ()",University of Michigan,grid.214458.e,United States,,0,0,,,2,https://doi.org/10.1016/j.amjsurg.2020.05.024,https://app.dimensions.ai/details/publication/pub.1127694655,11 Medical and Health Sciences; 1103 Clinical Sciences,,Blank,Blank,2020-05
16,pub.1126695505,10.1111/jth.14816,32298045,PMC7262366,COVID‐19: 2020 a year in turmoil,Blank,Blank,Journal of Thrombosis and Haemostasis,,"Betacoronavirus; Coronavirus Infections; Humans; Pandemics; Pneumonia, Viral",2020-05,2020,18,5,993-993,All OA; Gold,Article,"Lillicrap, David; Morrissey, James H.",Blank,,"Lillicrap, David (Queen's University); Morrissey, James H. (University of Michigan)",Queen's University; University of Michigan,grid.410356.5; grid.214458.e,Canada; United States,,0,0,,,4,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jth.14816,https://app.dimensions.ai/details/publication/pub.1126695505,1102 Cardiorespiratory Medicine and Haematology; 11 Medical and Health Sciences; 1103 Clinical Sciences,,Blank,Blank,2020-05
16,pub.1127766195,10.1002/cld.969,,,Potential Treatments for SARS‐CoV‐2 Infection,Blank,Blank,Clinical Liver Disease,,,2020-05,2020,15,5,181-186,All OA; Gold,Article,"Berry, Sameer K.; Fontana, Robert J.",Blank,,"Berry, Sameer K. (University of Michigan); Fontana, Robert J. (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,5,https://aasldpubs.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cld.969,https://app.dimensions.ai/details/publication/pub.1127766195,,,Blank,Blank,2020-05
14,pub.1128056830,10.1016/j.jacr.2020.05.020,32492368,PMC7261436,Leadership in the Aftermath of Coronavirus Disease 2019 (COVID-19): Next Steps Post Surge,Blank,Blank,Journal of the American College of Radiology,,,2020-05,2020,,,,Closed,Article,"Lexa, Frank J; Fessell, David",Blank,,"Lexa, Frank J (American College of Radiology); Fessell, David (University of Michigan)",American College of Radiology; University of Michigan,grid.417949.6; grid.214458.e,United States; United States,,0,0,,,,,https://app.dimensions.ai/details/publication/pub.1128056830,1117 Public Health and Health Services; 11 Medical and Health Sciences; 1103 Clinical Sciences,,Blank,Blank,2020-05
12,pub.1127404584,10.1016/j.jacr.2020.05.001,32442427,PMC7201228,ACR Statement on Safe Resumption of Routine Radiology Care During the COVID-19 Pandemic,Blank,Blank,Journal of the American College of Radiology,,,2020-05,2020,,,,All OA; Gold,Article,"Davenport, Matthew S; Bruno, Michael A; Iyer, Ramesh S; Johnson, Amirh M; Herrera, Ramses; Nicola, Gregory N; Ortiz, Daniel; Pedrosa, Ivan; Policeni, Bruno; Recht, Michael P; Willis, Marc; Zuley, Margarita L; Weinstein, Stefanie",Blank,"Davenport, Matthew S (Michigan Medicine)","Davenport, Matthew S (Michigan Medicine); Bruno, Michael A (); Iyer, Ramesh S (Seattle Children's Hospital); Johnson, Amirh M (Kaiser Permanente); Herrera, Ramses (University of Miami); Nicola, Gregory N (); Ortiz, Daniel (); Pedrosa, Ivan (); Policeni, Bruno (University of Iowa); Recht, Michael P (New York University); Willis, Marc (Stanford University); Zuley, Margarita L (University of Pittsburgh); Weinstein, Stefanie (University of California, San Francisco)","University of Miami; University of Iowa; Michigan Medicine; New York University; Kaiser Permanente; University of Pittsburgh; Stanford University; University of California, San Francisco; Seattle Children's Hospital",grid.26790.3a; grid.214572.7; grid.412590.b; grid.137628.9; grid.280062.e; grid.21925.3d; grid.168010.e; grid.266102.1; grid.240741.4,United States; United States; United States; United States; United States; United States; United States; United States; United States,,2,2,,,172,https://doi.org/10.1016/j.jacr.2020.05.001,https://app.dimensions.ai/details/publication/pub.1127404584,1117 Public Health and Health Services; 11 Medical and Health Sciences,8 Decent Work and Economic Growth,Blank,Blank,2020-05
