Rank,Publication ID,DOI,PMID,PMCID,Title,Abstract,Acknowledgements,Source title,Anthology title,MeSH terms,Publication Date,PubYear,Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors (Raw Affiliation),Corresponding Author,Authors Affiliations,Research Organizations - standardized,GRID IDs,Country of Research organization,Funder,Times cited,Recent citations,RCR,FCR,Altmetric,Source Linkout,Dimensions URL,FOR (ANZSRC) Categories,Sustainable Development Goals,Publication Date (print),Publication Date (online),Publication Date
15,pub.1126888026,10.1101/2020.04.20.052233,,,Rapid and quantitative detection of COVID-19 markers in micro-liter sized samples,Blank,Blank,bioRxiv,,,2020-04-22,2020,,,2020.04.20.052233,"All OA; Green, Published",Preprint,"Tan, Xiaotian; Lin, Cory; Zhang, Jie; Oo, Maung Kyaw Khaing; Fan, Xudong",Blank,"Oo, Maung Kyaw Khaing ","Tan, Xiaotian (University of Michigan); Lin, Cory (); Zhang, Jie (); Oo, Maung Kyaw Khaing (); Fan, Xudong (University of Michigan)",University of Michigan,grid.214458.e,United States,,1,1,,,4,https://www.biorxiv.org/content/biorxiv/early/2020/04/22/2020.04.20.052233.full.pdf,https://app.dimensions.ai/details/publication/pub.1126888026,10 Technology; 11 Medical and Health Sciences; 1004 Medical Biotechnology; 03 Chemical Sciences; 0301 Analytical Chemistry; 1107 Immunology,,Blank,Blank,2020-04-22
113,pub.1125756986,10.1001/jama.2020.4269,32196079,,Stopping the Spread of COVID-19,Blank,Blank,JAMA,,,2020-04-21,2020,323,15,1516-1516,All OA; Gold,Article,"Desai, Angel N; Patel, Payal",Blank,,"Desai, Angel N (); Patel, Payal (University of Michigan)",University of Michigan,grid.214458.e,United States,,15,15,,,335,https://jamanetwork.com/journals/jama/articlepdf/2763533/jama_desai_2020_pg_200019.pdf,https://app.dimensions.ai/details/publication/pub.1125756986,11 Medical and Health Sciences,,Blank,Blank,2020-04-21
5,pub.1126745224,10.1001/jama.2020.2328,32315061,PMC7259465,Notice of Retraction and Replacement. Gander et al. Association Between Dialysis Facility Ownership and Access to Kidney Transplantation. JAMA. 2019;322(10):957-973,Blank,Blank,JAMA,,,2020-04-21,2020,323,15,1509-1510,"All OA; Green, Accepted & Submitted",Article,"Gander, Jennifer C.; Zhang, Xingyu; Ross, Katherine; Wilk, Adam S.; McPherson, Laura; Browne, Teri; Pastan, Stephen O.; Walker, Elizabeth; Wang, Zhensheng; Patzer, Rachel E.",Blank,"Patzer, Rachel E. (Emory University; Emory University; Emory University)","Gander, Jennifer C. (); Zhang, Xingyu (University of Michigan); Ross, Katherine (Emory University; Emory University); Wilk, Adam S. (Emory University); McPherson, Laura (Emory University); Browne, Teri (); Pastan, Stephen O. (Emory University); Walker, Elizabeth (Emory University); Wang, Zhensheng (Emory University; Emory University); Patzer, Rachel E. (Emory University; Emory University; Emory University)",Emory University; University of Michigan,grid.189967.8; grid.214458.e,United States; United States,,18,18,,,42,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7259465,https://app.dimensions.ai/details/publication/pub.1126745224,11 Medical and Health Sciences; 1103 Clinical Sciences,3 Good Health and Well Being,Blank,Blank,2020-04-21
21,pub.1126829070,10.1101/2020.04.15.20066688,,,Variation in Aerosol Production Across Oxygen Delivery Devices in Spontaneously Breathing Human Subjects,Blank,Blank,medRxiv,,,2020-04-20,2020,,,2020.04.15.20066688,"All OA; Green, Published",Article,"Iwashyna, Theodore John; Boehman, Andre; Capelcelatro, Jesse; Cohn, Amy M; Cooke, James M; Costa, Deena Kelly; Eakin, Richard M; Prescott, Hallie C; Woolridge, Margaret S",Blank,,"Iwashyna, Theodore John (University of Michigan); Boehman, Andre (University of Michigan); Capelcelatro, Jesse (University of Michigan); Cohn, Amy M (University of Michigan); Cooke, James M (University of Michigan); Costa, Deena Kelly (University of Michigan); Eakin, Richard M (University of Michigan); Prescott, Hallie C (University of Michigan); Woolridge, Margaret S (University of Michigan)",University of Michigan,grid.214458.e,United States,,3,3,,,283,https://www.medrxiv.org/content/medrxiv/early/2020/04/20/2020.04.15.20066688.full.pdf,https://app.dimensions.ai/details/publication/pub.1126829070,1102 Cardiorespiratory Medicine and Haematology; 11 Medical and Health Sciences,,Blank,Blank,2020-04-20
13,pub.1126823931,10.1007/s11606-020-05847-6,32314133,PMC7170536,Hey Doctor! Did You Wash Your Smartphone?,Blank,Blank,Journal of General Internal Medicine,,,2020-04-20,2020,,,1-2,All OA; Gold,Article,"Brown, Craig S.; Biesterveld, Ben E.; Waits, Seth A.",Blank,"Brown, Craig S. (University of Michigan)","Brown, Craig S. (University of Michigan); Biesterveld, Ben E. (University of Michigan); Waits, Seth A. (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,3,https://link.springer.com/content/pdf/10.1007/s11606-020-05847-6.pdf,https://app.dimensions.ai/details/publication/pub.1126823931,11 Medical and Health Sciences; 1103 Clinical Sciences,,Blank,Blank,2020-04-20
13,pub.1126809289,10.1101/2020.04.15.20067256,,,"Predictions, role of interventions and effects of a historic national lockdown in India's response to the COVID-19 pandemic: data science call to arms",Blank,Blank,medRxiv,,,2020-04-18,2020,,,2020.04.15.20067256,"All OA; Green, Published",Article,"Ray, Debashree; Salvatore, Maxwell; Bhattacharyya, Rupam; Wang, Lili; Mohammed, Shariq; Purkayastha, Soumik; Halder, Aritra; Rix, Alexander; Barker, Daniel; Kleinsasser, Michael; Zhou, Yiwang; Song, Peter; Bose, Debraj; Banerjee, Mousumi; Baladandayuthapani, Veerabhadran; Ghosh, Parikshit; Mukherjee, Bhramar",Blank,,"Ray, Debashree (Johns Hopkins University); Salvatore, Maxwell (University of Michigan); Bhattacharyya, Rupam (University of Michigan); Wang, Lili (University of Michigan); Mohammed, Shariq (University of Michigan); Purkayastha, Soumik (University of Michigan); Halder, Aritra (University of Connecticut); Rix, Alexander (University of Michigan); Barker, Daniel (University of Michigan); Kleinsasser, Michael (University of Michigan); Zhou, Yiwang (University of Michigan); Song, Peter (University of Michigan); Bose, Debraj (University of Michigan); Banerjee, Mousumi (University of Michigan); Baladandayuthapani, Veerabhadran (University of Michigan); Ghosh, Parikshit (); Mukherjee, Bhramar (University of Michigan)",Johns Hopkins University; University of Connecticut; University of Michigan,grid.21107.35; grid.63054.34; grid.214458.e,United States; United States; United States,,5,5,,,18,https://www.medrxiv.org/content/medrxiv/early/2020/04/18/2020.04.15.20067256.full.pdf,https://app.dimensions.ai/details/publication/pub.1126809289,1117 Public Health and Health Services; 11 Medical and Health Sciences,,Blank,Blank,2020-04-18
0,pub.1126789887,10.1101/2020.04.15.037564,,,Supramolecular Organization Predicts Protein Nanoparticle Delivery to Neutrophils for Acute Lung Inflammation Diagnosis and Treatment,Blank,Blank,bioRxiv,,,2020-04-18,2020,,,2020.04.15.037564,"All OA; Green, Published",Preprint,"Myerson, Jacob W.; Patel, Priyal N.; Habibi, Nahal; Walsh, Landis R.; Lee, Yi-Wei; Luther, David C.; Ferguson, Laura T.; Zaleski, Michael H.; Zamora, Marco E.; Marcos-Contreras, Oscar A.; Glassman, Patrick M.; Johnston, Ian; Hood, Elizabeth D.; Shuvaeva, Tea; Gregory, Jason V.; Kiseleva, Raisa Y.; Nong, Jia; Rubey, Kathryn M.; Greineder, Colin F.; Mitragotri, Samir; Worthen, George S.; Rotello, Vincent M.; Lahann, Joerg; Muzykantov, Vladimir R.; Brenner, Jacob S.",Blank,"Brenner, Jacob S. ","Myerson, Jacob W. (); Patel, Priyal N. (); Habibi, Nahal (University of Michigan); Walsh, Landis R. (); Lee, Yi-Wei (); Luther, David C. (); Ferguson, Laura T. (); Zaleski, Michael H. (); Zamora, Marco E. (); Marcos-Contreras, Oscar A. (); Glassman, Patrick M. (); Johnston, Ian (); Hood, Elizabeth D. (); Shuvaeva, Tea (); Gregory, Jason V. (University of Michigan); Kiseleva, Raisa Y. (); Nong, Jia (); Rubey, Kathryn M. (); Greineder, Colin F. (); Mitragotri, Samir (Harvard University); Worthen, George S. (); Rotello, Vincent M. (); Lahann, Joerg (University of Michigan); Muzykantov, Vladimir R. (); Brenner, Jacob S. ()",University of Michigan; Harvard University,grid.214458.e; grid.38142.3c,United States; United States,Defense Threat Reduction Agency; American Heart Association; National Heart Lung and Blood Institute,1,1,,,2,https://www.biorxiv.org/content/biorxiv/early/2020/04/18/2020.04.15.037564.full.pdf,https://app.dimensions.ai/details/publication/pub.1126789887,1102 Cardiorespiratory Medicine and Haematology; 11 Medical and Health Sciences,,Blank,Blank,2020-04-18
9,pub.1126759234,10.1101/2020.04.11.20060749,32511438,,Survival After In-Hospital Cardiac Arrest In Critically Ill Patients: Implications For The Covid-19 Pandemic?,Blank,Blank,medRxiv,,,2020-04-17,2020,,,2020.04.11.20060749,"All OA; Green, Published",Article,"Girotra, Saket; Tang, Yuanyuan; Chan, Paul; Nallamothu, Brahmajee K",Blank,,"Girotra, Saket (University of Iowa); Tang, Yuanyuan (); Chan, Paul (University of Missouri); Nallamothu, Brahmajee K (University of Michigan)",University of Michigan; University of Missouri; University of Iowa,grid.214458.e; grid.134936.a; grid.214572.7,United States; United States; United States,,0,0,,,4,https://www.medrxiv.org/content/medrxiv/early/2020/04/17/2020.04.11.20060749.full.pdf,https://app.dimensions.ai/details/publication/pub.1126759234,1117 Public Health and Health Services; 11 Medical and Health Sciences; 1103 Clinical Sciences,,Blank,Blank,2020-04-17
5,pub.1127428295,10.1097/sla.0000000000003926,32379080,PMC7224623,Protecting Surgical Teams During the COVID-19 Outbreak: A Narrative Review and Clinical Considerations.,Blank,Blank,Annals of Surgery,,,2020-04-17,2020,Publish Ahead of Print,,,"All OA; Green, Published",Article,"Brat, Gabriel A; Hersey, Sean; Chhabra, Karan; Gupta, Alok; Scott, John",Blank,,"Brat, Gabriel A (Beth Israel Deaconess Medical Center; Harvard University); Hersey, Sean (Beth Israel Deaconess Medical Center); Chhabra, Karan (University of Michigan; University of Michigan; Brigham and Women's Hospital); Gupta, Alok (Beth Israel Deaconess Medical Center); Scott, John (University of Michigan; University of Michigan)",Harvard University; Brigham and Women's Hospital; University of Michigan; Beth Israel Deaconess Medical Center,grid.38142.3c; grid.62560.37; grid.214458.e; grid.239395.7,United States; United States; United States; United States,,15,15,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7224623,https://app.dimensions.ai/details/publication/pub.1127428295,11 Medical and Health Sciences,,Blank,Blank,2020-04-17
161,pub.1126703036,10.1002/hep.31281,32298473,PMC7262242,Clinical Best Practice Advice for Hepatology and Liver Transplant Providers During the COVID‐19 Pandemic: AASLD Expert Panel Consensus Statement,Blank,Blank,Hepatology,,,2020-04-16,2020,,,,All OA; Gold,Article,"Fix, Oren K.; Hameed, Bilal; Fontana, Robert J.; Kwok, Ryan M.; McGuire, Brendan M.; Mulligan, David C.; Pratt, Daniel S.; Russo, Mark W.; Schilsky, Michael L.; Verna, Elizabeth C.; Loomba, Rohit; Cohen, David E.; Bezerra, Jorge A.; Reddy, K. Rajender; Chung, Raymond T.",Blank,,"Fix, Oren K. (Swedish Medical Center); Hameed, Bilal (University of California, San Francisco); Fontana, Robert J. (University of Michigan); Kwok, Ryan M. (Uniformed Services University of the Health Sciences); McGuire, Brendan M. (University of Alabama at Birmingham); Mulligan, David C. (Yale University); Pratt, Daniel S. (Massachusetts General Hospital); Russo, Mark W. (Carolinas Medical Center); Schilsky, Michael L. (Yale University); Verna, Elizabeth C. (Columbia University); Loomba, Rohit (University of California, San Diego); Cohen, David E. (Cornell University); Bezerra, Jorge A. (Cincinnati Children's Hospital Medical Center); Reddy, K. Rajender (University of Pennsylvania); Chung, Raymond T. (Massachusetts General Hospital)","Cincinnati Children's Hospital Medical Center; Yale University; University of Michigan; Massachusetts General Hospital; Carolinas Medical Center; University of Pennsylvania; Columbia University; University of California, San Diego; University of Alabama at Birmingham; Cornell University; University of California, San Francisco; Swedish Medical Center; Uniformed Services University of the Health Sciences",grid.239573.9; grid.47100.32; grid.214458.e; grid.32224.35; grid.239494.1; grid.25879.31; grid.21729.3f; grid.266100.3; grid.265892.2; grid.5386.8; grid.266102.1; grid.281044.b; grid.265436.0,United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States,,36,36,,,44,https://aasldpubs.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hep.31281,https://app.dimensions.ai/details/publication/pub.1126703036,11 Medical and Health Sciences; 1103 Clinical Sciences,,Blank,Blank,2020-04-16
35,pub.1126700308,10.1136/annrheumdis-2020-217460,32295789,,Role of immunosuppressive therapy in rheumatic diseases concurrent with COVID-19,Blank,Blank,Annals of the Rheumatic Diseases,,"Betacoronavirus; Coronavirus Infections; Humans; Kidney Transplantation; Pandemics; Pneumonia, Viral; Rheumatic Diseases",2020-04-15,2020,79,6,737-739,All OA; Gold,Article,"Lu, Chenyang; Li, Shasha; Liu, Yi",Blank,"Liu, Yi ","Lu, Chenyang (); Li, Shasha (University of Michigan); Liu, Yi ()",University of Michigan,grid.214458.e,United States,,6,6,,,2,https://ard.bmj.com/content/annrheumdis/79/6/737.full.pdf,https://app.dimensions.ai/details/publication/pub.1126700308,1117 Public Health and Health Services; 11 Medical and Health Sciences; 1103 Clinical Sciences; 1107 Immunology,,Blank,Blank,2020-04-15
0,pub.1126657789,10.1002/bmb.21354,32294284,PMC7262313,Moving biochemistry and molecular biology courses online in times of disruption: Recommended practices and resources ‐ a collaboration with the faculty community and ASBMB,Blank,Blank,Biochemistry and Molecular Biology Education,,,2020-04-15,2020,,,,All OA; Gold,Article,"Procko, Kristen; Bell, Jessica K.; Benore, Marilee A.; Booth, Rachell E.; Del Gaizo Moore, Victoria; Dries, Daniel R.; Martin, Debra J.; Mertz, Pamela S.; Offerdahl, Erika G.; Payne, Marvin A.; Vega, Quinn C.; Provost, Joseph J.",Blank,,"Procko, Kristen (University of Saint Joseph); Bell, Jessica K. (University of San Diego); Benore, Marilee A. (University of Michigan–Dearborn); Booth, Rachell E. (University of the Incarnate Word); Del Gaizo Moore, Victoria (Elon University); Dries, Daniel R. (Juniata College); Martin, Debra J. (Saint Mary's University of Minnesota); Mertz, Pamela S. (St. Mary's College of Maryland); Offerdahl, Erika G. (Washington State University); Payne, Marvin A. (La Sierra University); Vega, Quinn C. (Montclair State University); Provost, Joseph J. (University of San Diego)",La Sierra University; University of Michigan–Dearborn; St. Mary's College of Maryland; Elon University; University of San Diego; Juniata College; University of the Incarnate Word; Saint Mary's University of Minnesota; Montclair State University; Washington State University; University of Saint Joseph,grid.258860.1; grid.266717.3; grid.422521.2; grid.255496.9; grid.267102.0; grid.258264.f; grid.267572.3; grid.262981.6; grid.260201.7; grid.30064.31; grid.419417.e,United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States,,1,1,,,5,https://iubmb.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/bmb.21354,https://app.dimensions.ai/details/publication/pub.1126657789,13 Education; 0601 Biochemistry and Cell Biology; 06 Biological Sciences; 1302 Curriculum and Pedagogy,,Blank,Blank,2020-04-15
121,pub.1125127713,10.1001/jama.2020.3072,32108857,,COVID-19—New Insights on a Rapidly Changing Epidemic,Blank,Blank,JAMA,,,2020-04-14,2020,323,14,1339-1340,All OA; Gold,Article,"del Rio, Carlos; Malani, Preeti N.",Blank,"del Rio, Carlos (Emory University)","del Rio, Carlos (Emory University); Malani, Preeti N. (University of Michigan)",University of Michigan; Emory University,grid.214458.e; grid.189967.8,United States; United States,,126,126,,,1821,https://jamanetwork.com/journals/jama/articlepdf/2762510/jama_del_rio_2020_vp_200034.pdf,https://app.dimensions.ai/details/publication/pub.1125127713,11 Medical and Health Sciences; 1103 Clinical Sciences,,Blank,Blank,2020-04-14
76,pub.1126662670,10.1101/2020.04.09.20059626,32511633,,Neutrophil extracellular traps (NETs) as markers of disease severity in COVID-19,Blank,Blank,medRxiv,,,2020-04-14,2020,,,2020.04.09.20059626,"All OA; Green, Published",Article,"Zuo, Yu; Yalavarthi, Srilakshmi; Shi, Hui; Gockman, Kelsey; Zuo, Melanie; Madison, Jacqueline A.; Blair, Christopher; Weber, Andrew; Barnes, Betsy J.; Egeblad, Mikala; Woods, Robert J.; Kanthi, Yogendra; Knight, Jason S.",Blank,,"Zuo, Yu (University of Michigan); Yalavarthi, Srilakshmi (University of Michigan); Shi, Hui (University of Michigan); Gockman, Kelsey (University of Michigan); Zuo, Melanie (University of Michigan); Madison, Jacqueline A. (University of Michigan); Blair, Christopher (University of Michigan); Weber, Andrew (Northwell Health); Barnes, Betsy J. (); Egeblad, Mikala (Cold Spring Harbor Laboratory); Woods, Robert J. (University of Michigan); Kanthi, Yogendra (University of Michigan); Knight, Jason S. (University of Michigan)",University of Michigan; Cold Spring Harbor Laboratory; Northwell Health,grid.214458.e; grid.225279.9; grid.416477.7,United States; United States; United States,,3,3,,,56,https://www.medrxiv.org/content/medrxiv/early/2020/04/14/2020.04.09.20059626.full.pdf,https://app.dimensions.ai/details/publication/pub.1126662670,1102 Cardiorespiratory Medicine and Haematology; 11 Medical and Health Sciences,,Blank,Blank,2020-04-14
