Rank,Publication ID,DOI,PMID,PMCID,Title,Abstract,Acknowledgements,Source title,Anthology title,MeSH terms,Publication Date,PubYear,Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors (Raw Affiliation),Corresponding Author,Authors Affiliations,Research Organizations - standardized,GRID IDs,Country of Research organization,Funder,Times cited,Recent citations,RCR,FCR,Altmetric,Source Linkout,Dimensions URL,FOR (ANZSRC) Categories,Sustainable Development Goals,Publication Date (print),Publication Date (online),Publication Date
33,pub.1127623001,10.1007/s12350-020-02123-2,32415626,PMC7227175,Guidance and best practices for nuclear cardiology laboratories during the coronavirus disease 2019 (COVID-19) pandemic: An Information Statement from ASNC and SNMMI,Blank,Blank,Journal of Nuclear Cardiology,,,2020-05-15,2020,,,1-8,All OA; Gold,Article,"Skali, Hicham; Murthy, Venkatesh L.; Al-Mallah, Mouaz H.; Bateman, Tim M.; Beanlands, Rob; Better, Nathan; Calnon, Dennis A.; Dilsizian, Vasken; Gimelli, Alessia; Pagnanelli, Robert; Polk, Donna M.; Soman, Prem; Thompson, Randall C.; Einstein, Andrew J.; Dorbala, Sharmila",Blank,"Dorbala, Sharmila (Harvard University)","Skali, Hicham (Harvard University); Murthy, Venkatesh L. (University of Michigan); Al-Mallah, Mouaz H. (Houston Methodist); Bateman, Tim M. (); Beanlands, Rob (University of Ottawa); Better, Nathan (University of Melbourne); Calnon, Dennis A. (); Dilsizian, Vasken (University of Maryland, Baltimore); Gimelli, Alessia (Fondazione Toscana Gabriele Monasterio); Pagnanelli, Robert (Duke University Health System); Polk, Donna M. (Harvard University); Soman, Prem (University of Pittsburgh Medical Center); Thompson, Randall C. (); Einstein, Andrew J. (NewYork–Presbyterian Hospital); Dorbala, Sharmila (Harvard University)","Duke University Health System; NewYork–Presbyterian Hospital; Harvard University; University of Michigan; University of Pittsburgh Medical Center; University of Maryland, Baltimore; University of Melbourne; Fondazione Toscana Gabriele Monasterio; Houston Methodist; University of Ottawa",grid.412100.6; grid.413734.6; grid.38142.3c; grid.214458.e; grid.412689.0; grid.411024.2; grid.1008.9; grid.452599.6; grid.63368.38; grid.28046.38,United States; United States; United States; United States; United States; United States; Australia; Italy; United States; Canada,Siemens (Germany),0,0,,,1,https://link.springer.com/content/pdf/10.1007/s12350-020-02123-2.pdf,https://app.dimensions.ai/details/publication/pub.1127623001,1102 Cardiorespiratory Medicine and Haematology; 11 Medical and Health Sciences,,Blank,Blank,2020-05-15
30,pub.1127447768,10.1111/jgs.16534,32383773,,Uptake of Virtual Visits in A Geriatric Primary Care Clinic During the COVID‐19 Pandemic,Blank,Blank,Journal of the American Geriatrics Society,,,2020-05-15,2020,,,,All OA; Gold,Article,"Dewar, Shenbagam; Lee, Pearl G.; Suh, Theodore T.; Min, Lillian",Blank,,"Dewar, Shenbagam (University of Michigan); Lee, Pearl G. (University of Michigan); Suh, Theodore T. (University of Michigan); Min, Lillian (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,23,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jgs.16534,https://app.dimensions.ai/details/publication/pub.1127447768,11 Medical and Health Sciences,,Blank,Blank,2020-05-15
28,pub.1127647888,10.2967/jnumed.120.246686,32414947,,Guidance and best practices for nuclear cardiology laboratories during the coronavirus disease 2019 (COVID-19) pandemic: An Information Statement from ASNC and SNMMI,Blank,Blank,Journal of Nuclear Medicine,,,2020-05-15,2020,,,jnumed.120.246686,All OA; Gold,Article,"Skali, Hicham; Murthy, Venkatesh L; Al-Mallah, Mouaz H; Bateman, Tim M; Beanlands, Rob; Better, Nathan; Calnon, Dennis A; Dilsizian, Vasken; Gimelli, Alessia; Pagnanelli, Robert; Polk, Donna M; Soman, Prem; Thompson, Randall C; Einstein, Andrew J; Dorbala, Sharmila",Blank,,"Skali, Hicham (Harvard University); Murthy, Venkatesh L (University of Michigan); Al-Mallah, Mouaz H (); Bateman, Tim M (Saint Luke's Health System); Beanlands, Rob (University of Ottawa); Better, Nathan (University of Melbourne); Calnon, Dennis A (); Dilsizian, Vasken (University of Maryland, Baltimore); Gimelli, Alessia (Fondazione Toscana Gabriele Monasterio); Pagnanelli, Robert (Duke University Health System); Polk, Donna M (Harvard University); Soman, Prem (University of Pittsburgh Medical Center); Thompson, Randall C (Saint Luke's Health System); Einstein, Andrew J (NewYork–Presbyterian Hospital); Dorbala, Sharmila (Harvard University)","Harvard University; Saint Luke's Health System; Duke University Health System; University of Maryland, Baltimore; University of Melbourne; University of Pittsburgh Medical Center; University of Michigan; NewYork–Presbyterian Hospital; Fondazione Toscana Gabriele Monasterio; University of Ottawa",grid.38142.3c; grid.419820.6; grid.412100.6; grid.411024.2; grid.1008.9; grid.412689.0; grid.214458.e; grid.413734.6; grid.452599.6; grid.28046.38,United States; United States; United States; United States; Australia; United States; United States; United States; Italy; Canada,,0,0,,,1,http://jnm.snmjournals.org/content/early/2020/05/14/jnumed.120.246686.full.pdf,https://app.dimensions.ai/details/publication/pub.1127647888,11 Medical and Health Sciences; 1103 Clinical Sciences,,Blank,Blank,2020-05-15
22,pub.1127606051,10.1002/pmrj.12405,32412176,,Proposed Workflow for Rehabilitation in a Field Hospital Setting During the COVID‐19 Pandemic,Blank,Blank,PM&R,,,2020-05-15,2020,,,,Closed,Article,"Smith, Sean R; Jenq, Grace; Claflin, Ted; Magnant, Chris; Haig, Andrew J; Hurvitz, Edward",Blank,,"Smith, Sean R (University of Michigan); Jenq, Grace (University of Michigan); Claflin, Ted (University of Michigan); Magnant, Chris (University of Michigan); Haig, Andrew J (University of Michigan); Hurvitz, Edward (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,6,,https://app.dimensions.ai/details/publication/pub.1127606051,1117 Public Health and Health Services; 11 Medical and Health Sciences,,Blank,Blank,2020-05-15
85,pub.1127597286,10.1038/s41371-020-0356-y,32409727,PMC7224587,Managing hypertension during the COVID-19 pandemic,Blank,Blank,Journal of Human Hypertension,,,2020-05-14,2020,,,1-3,All OA; Gold,Article,"Nadar, Sunil K.; Tayebjee, Muzahir H.; Stowasser, Michael; Byrd, James Brian",Blank,"Nadar, Sunil K. (Sultan Qaboos University Hospital)","Nadar, Sunil K. (Sultan Qaboos University Hospital); Tayebjee, Muzahir H. (Leeds Teaching Hospitals NHS Trust); Stowasser, Michael (); Byrd, James Brian (University of Michigan)",University of Michigan; Sultan Qaboos University Hospital; Leeds Teaching Hospitals NHS Trust,grid.214458.e; grid.412855.f; grid.415967.8,United States; Oman; United Kingdom,,0,0,,,,https://www.nature.com/articles/s41371-020-0356-y.pdf,https://app.dimensions.ai/details/publication/pub.1127597286,11 Medical and Health Sciences; 1103 Clinical Sciences,,Blank,Blank,2020-05-14
10,pub.1127656982,10.1177/1090198120929985,32408770,,Moving Health Education and Behavior Upstream: Lessons From COVID-19 for Addressing Structural Drivers of Health Inequities.,Blank,Blank,Health Education & Behavior,,,2020-05-14,2020,,,1090198120929985,Closed,Article,"Schulz, Amy J; Mehdipanah, Roshanak; Chatters, Linda M; Reyes, Angela G; Neblett, Enrique W; Israel, Barbara A",Blank,,"Schulz, Amy J (University of Michigan); Mehdipanah, Roshanak (University of Michigan); Chatters, Linda M (University of Michigan); Reyes, Angela G (); Neblett, Enrique W (University of Michigan); Israel, Barbara A (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,4,,https://app.dimensions.ai/details/publication/pub.1127656982,1117 Public Health and Health Services; 11 Medical and Health Sciences,,Blank,Blank,2020-05-14
2,pub.1127573461,10.1007/s00247-020-04699-w,32405800,PMC7220808,Wellness in pediatric radiology: lessons learned in a time of pandemic,Blank,Blank,Pediatric Radiology,,,2020-05-14,2020,,,1-2,All OA; Gold,Article,"Ayyala, Rama S.; Garver, Kimberly A.; Callahan, Michael J.",Blank,"Ayyala, Rama S. (Brown University)","Ayyala, Rama S. (Brown University); Garver, Kimberly A. (University of Michigan); Callahan, Michael J. (Boston Children's Hospital)",Brown University; Boston Children's Hospital; University of Michigan,grid.40263.33; grid.2515.3; grid.214458.e,United States; United States; United States,,0,0,,,,https://link.springer.com/content/pdf/10.1007/s00247-020-04699-w.pdf,https://app.dimensions.ai/details/publication/pub.1127573461,11 Medical and Health Sciences; 1114 Paediatrics and Reproductive Medicine,,Blank,Blank,2020-05-14
30,pub.1127554731,10.1080/15265161.2020.1764134,32400291,,Should Extremely Premature Babies Get Ventilators During the COVID-19 Crisis?,Blank,Blank,The American Journal of Bioethics,,,2020-05-13,2020,,,1-7,All OA; Gold,Article,"Haward, Marlyse F; Janvier, Annie; Moore, Gregory P; Laventhal, Naomi; Fry, Jessica T; Lantos, John",Blank,,"Haward, Marlyse F (Albert Einstein College of Medicine); Janvier, Annie (University of Montreal); Moore, Gregory P (Children's Hospital of Eastern Ontario; University of Ottawa); Laventhal, Naomi (University of Michigan); Fry, Jessica T (Northwestern University); Lantos, John (Children's Mercy Hospital)",University of Michigan; University of Ottawa; Albert Einstein College of Medicine; Northwestern University; University of Montreal; Children's Mercy Hospital; Children's Hospital of Eastern Ontario,grid.214458.e; grid.28046.38; grid.251993.5; grid.16753.36; grid.14848.31; grid.239559.1; grid.414148.c,United States; Canada; United States; United States; Canada; United States; Canada,,0,0,,,1,https://www.tandfonline.com/doi/pdf/10.1080/15265161.2020.1764134?needAccess=true,https://app.dimensions.ai/details/publication/pub.1127554731,11 Medical and Health Sciences; 1114 Paediatrics and Reproductive Medicine,3 Good Health and Well Being,Blank,Blank,2020-05-13
27,pub.1127578332,10.1101/2020.05.09.20096511,,,"SARS-CoV-2 receptor networks in diabetic kidney disease, BK-Virus nephropathy and COVID-19 associated acute kidney injury",Blank,Blank,medRxiv,,,2020-05-13,2020,,,2020.05.09.20096511,"All OA; Green, Published",Article,"Menon, Rajasree; Otto, Edgar A; Sealfon, Rachel; Nair, Viji; Wong, Aaron K; Theesfeld, Chandra L; Chen, Xi; Wang, Yuan; Boppanna, Avinash; Kasson, Peter M; Schaub, Jennifer A; Berthier, Celine C; Eddy, Sean; Lienczewski, Chrysta C; Godfrey, Bradley; Dagenais, Susan L; Sohaney, Ryann; Hartman, John; Fermin, Damian; Subramanian, Lalita; Looker, Helen C; Mariani, Laura H; Naik, Abhijit S; Nelson, Robert G; Troyanskaya, Olga G.; Kretzler, Matthias",Blank,,"Menon, Rajasree (University of Michigan); Otto, Edgar A (University of Michigan); Sealfon, Rachel (); Nair, Viji (University of Michigan); Wong, Aaron K (); Theesfeld, Chandra L (Princeton University); Chen, Xi (); Wang, Yuan (Princeton University); Boppanna, Avinash (Princeton University); Kasson, Peter M (University of Virginia); Schaub, Jennifer A (University of Michigan); Berthier, Celine C (University of Michigan); Eddy, Sean (University of Michigan); Lienczewski, Chrysta C (University of Michigan); Godfrey, Bradley (University of Michigan); Dagenais, Susan L (University of Michigan); Sohaney, Ryann (University of Michigan); Hartman, John (University of Michigan); Fermin, Damian (University of Michigan); Subramanian, Lalita (University of Michigan); Looker, Helen C (); Mariani, Laura H (University of Michigan); Naik, Abhijit S (University of Michigan); Nelson, Robert G (National Institute of Diabetes and Digestive and Kidney Diseases); Troyanskaya, Olga G. (Princeton University); Kretzler, Matthias (University of Michigan)",University of Michigan; National Institute of Diabetes and Digestive and Kidney Diseases; University of Virginia; Princeton University,grid.214458.e; grid.419635.c; grid.27755.32; grid.16750.35,United States; United States; United States; United States,,0,0,,,12,https://www.medrxiv.org/content/medrxiv/early/2020/05/13/2020.05.09.20096511.full.pdf,https://app.dimensions.ai/details/publication/pub.1127578332,11 Medical and Health Sciences; 1103 Clinical Sciences,3 Good Health and Well Being,Blank,Blank,2020-05-13
12,pub.1127657245,10.1038/s41585-020-0336-6,32411305,,Telehealth in urology after the COVID-19 pandemic.,Blank,Blank,Nature Reviews Urology,,,2020-05-13,2020,,,1-2,All OA; Gold,Article,"Gadzinski, Adam J; Ellimoottil, Chad",Blank,,"Gadzinski, Adam J (University of Washington); Ellimoottil, Chad (University of Michigan; University of Michigan)",University of Michigan; University of Washington,grid.214458.e; grid.34477.33,United States; United States,,0,0,,,7,https://www.nature.com/articles/s41585-020-0336-6.pdf,https://app.dimensions.ai/details/publication/pub.1127657245,1117 Public Health and Health Services; 11 Medical and Health Sciences,,Blank,Blank,2020-05-13
8,pub.1127547220,10.1038/s41585-020-0336-6,32405032,PMC7220589,Telehealth in urology after the COVID-19 pandemic,Blank,Blank,Nature Reviews Urology,,,2020-05-13,2020,,,1-2,All OA; Gold,Article,"Gadzinski, Adam J.; Ellimoottil, Chad",Blank,"Ellimoottil, Chad (University of Michigan; University of Michigan)","Gadzinski, Adam J. (University of Washington); Ellimoottil, Chad (University of Michigan; University of Michigan)",University of Washington; University of Michigan,grid.34477.33; grid.214458.e,United States; United States,,0,0,,,7,https://www.nature.com/articles/s41585-020-0336-6.pdf,https://app.dimensions.ai/details/publication/pub.1127547220,1117 Public Health and Health Services; 11 Medical and Health Sciences,,Blank,Blank,2020-05-13
21,pub.1127522058,10.1177/0194599820927002,32393105,,Airway Management for Endoscopic Laryngotracheal Stenosis Surgery During COVID-19.,Blank,Blank,Otolaryngology,,,2020-05-12,2020,,,194599820927002,All OA; Gold,Article,"Prince, Andrew D P; Cloyd, Benjamin H; Hogikyan, Norman D; Schechtman, Samuel A; Kupfer, Robbi A",Blank,,"Prince, Andrew D P (University of Michigan); Cloyd, Benjamin H (University of Michigan); Hogikyan, Norman D (University of Michigan; University of Michigan); Schechtman, Samuel A (University of Michigan); Kupfer, Robbi A (University of Michigan)",University of Michigan,grid.214458.e,United States,,1,1,,,,https://journals.sagepub.com/doi/pdf/10.1177/0194599820927002,https://app.dimensions.ai/details/publication/pub.1127522058,1102 Cardiorespiratory Medicine and Haematology; 11 Medical and Health Sciences,,Blank,Blank,2020-05-12
21,pub.1127156178,10.1111/jgs.16520,32343362,,COVID‐19 Preparedness in Nursing Homes in the Midst of the Pandemic,Blank,Blank,Journal of the American Geriatrics Society,,,2020-05-12,2020,,,,All OA; Gold,Article,"Quigley, Denise D.; Dick, Andrew; Agarwal, Mansi; Jones, Karen M.; Mody, Lona; Stone, Patricia W.",Blank,,"Quigley, Denise D. (RAND Corporation); Dick, Andrew (RAND Corporation); Agarwal, Mansi (Columbia University); Jones, Karen M. (University of Michigan); Mody, Lona (University of Michigan); Stone, Patricia W. (Columbia University)",Columbia University; RAND Corporation; University of Michigan,grid.21729.3f; grid.34474.30; grid.214458.e,United States; United States; United States,National Institute of Nursing Research,0,0,,,6,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jgs.16520,https://app.dimensions.ai/details/publication/pub.1127156178,11 Medical and Health Sciences,,Blank,Blank,2020-05-12
7,pub.1127516456,10.1111/hae.14044,32397000,,The role of telemedicine in the delivery of healthcare in the COVID‐19 Pandemic,Blank,Blank,Haemophilia,,,2020-05-12,2020,,,,Closed,Article,"Valentino, Leonard.A.; Skinner, Mark W.; Pipe, Steven",Blank,,"Valentino, Leonard.A. (National Hemophilia Foundation; Rush University); Skinner, Mark W. (McMaster University); Pipe, Steven (University of Michigan)",University of Michigan; McMaster University; National Hemophilia Foundation; Rush University,grid.214458.e; grid.25073.33; grid.422264.4; grid.262743.6,United States; Canada; United States; United States,,0,0,,,14,,https://app.dimensions.ai/details/publication/pub.1127516456,1117 Public Health and Health Services; 11 Medical and Health Sciences,3 Good Health and Well Being,Blank,Blank,2020-05-12
